0.0;82775
1.0;6
2.0;7
3.0;3
4.0;1
5.0;38
6.0;1
8.0;3
9.0;1
10.0;94
11.0;1
12.0;2
15.0;142
17.0;1
20.0;286
22.0;1
23.0;1
25.0;176
26.0;2
27.0;1
30.0;181
32.0;1
35.0;39
36.0;1
38.0;1
40.0;141
43.0;1
44.0;1
45.0;43
47.0;1
49.0;1
50.0;194
51.0;1
52.0;1
53.0;1
55.0;34
57.0;1
58.0;1
60.0;176
61.0;1
64.0;1
65.0;37
66.0;3
69.0;1
70.0;193
75.0;49
77.0;1
78.0;3
79.0;1
80.0;265
82.0;2
83.0;1
85.0;48
86.0;1
87.0;1
88.0;3
90.0;168
91.0;2
92.0;1
93.0;1
95.0;37
97.0;1
100.0;466
104.0;1
105.0;56
108.0;2
110.0;131
111.0;1
112.0;1
114.0;3
115.0;38
118.0;2
119.0;2
120.0;194
124.0;1
125.0;39
128.0;2
129.0;1
130.0;135
132.0;4
134.0;1
135.0;27
136.0;1
138.0;1
140.0;110
142.0;3
143.0;1
144.0;1
145.0;17
146.0;1
148.0;1
150.0;265
154.0;1
155.0;19
156.0;1
157.0;2
158.0;1
160.0;84
162.0;1
163.0;1
164.0;1
165.0;10
166.0;1
170.0;69
171.0;1
175.0;35
180.0;90
184.0;1
185.0;15
186.0;1
190.0;38
195.0;17
196.0;1
200.0;264
204.0;1
205.0;9
206.0;1
208.0;1
210.0;29
215.0;9
220.0;49
223.0;1
224.0;2
225.0;12
230.0;36
235.0;7
236.0;1
240.0;23
242.0;2
243.0;1
244.0;1
245.0;6
246.0;1
250.0;102
252.0;1
255.0;5
257.0;1
259.0;1
260.0;30
265.0;9
268.0;1
270.0;16
275.0;10
280.0;22
283.0;1
285.0;3
290.0;6
295.0;2
300.0;97
305.0;1
310.0;5
315.0;3
320.0;6
325.0;1
330.0;8
335.0;1
340.0;9
350.0;31
351.0;1
355.0;1
360.0;11
365.0;3
370.0;5
379.0;1
380.0;5
384.0;1
385.0;1
390.0;1
400.0;40
405.0;1
410.0;1
415.0;2
420.0;3
425.0;3
430.0;3
435.0;2
440.0;1
450.0;17
451.0;1
455.0;1
460.0;4
465.0;1
470.0;3
475.0;2
480.0;3
488.0;1
490.0;1
495.0;1
500.0;28
505.0;1
515.0;1
525.0;2
526.0;1
530.0;1
535.0;1
550.0;6
555.0;2
560.0;2
571.0;1
575.0;2
578.0;1
582.0;1
590.0;1
600.0;10
610.0;1
650.0;4
660.0;2
675.0;1
689.0;1
700.0;7
704.0;1
740.0;1
750.0;4
755.0;1
790.0;1
800.0;5
820.0;1
825.0;1
840.0;1
847.0;1
850.0;3
900.0;2
913.0;1
950.0;1
999.0;2
1000.0;8
1042.0;1
1100.0;2
1140.0;1
1150.0;1
1173.0;1
1195.0;1
1200.0;5
1240.0;1
1300.0;2
1340.0;1
1400.0;1
1500.0;4
1600.0;2
1700.0;1
1750.0;1
1800.0;5
2000.0;2
2300.0;1
2400.0;1
2500.0;1
2600.0;3
2700.0;1
3300.0;1
3500.0;2
3900.0;3
3932.0;1
4000.0;3
4500.0;1
8000.0;1
9999.0;2
12225.0;1
