;769054
1961-12-06;1
1987-11-18;1
2010-07-21;1
2010-11-09;1
2010-11-23;1
2010-12-01;1
2010-12-06;1
2010-12-22;1
2011-01-19;1
2011-02-03;1
2011-02-14;1
2011-06-01;1
2011-06-09;6
2011-08-11;50
2011-10-17;1
2012-04-10;1
2012-10-22;5
2013-01-23;1
2013-03-27;1
2013-08-26;1
2013-09-04;2
2013-09-05;2
2013-10-14;1
2014-07-09;8
2014-11-07;1
2017-04-07;2
2018-04-03;27
2018-04-05;1
2021-01-01;1
2021-12-20;108
2022-00-00;644
2022-06-29;21
2023-01-27;12
2023-08-30;4
2023-09-07;19106
2024-01-01;1
2025-04-28;19
