4756;1
8388;1
9730;1
30509;1
31538;1
34762;1
37502;1
54592;1
57856;1
58614;1
61822;1
63996;1
64466;1
66702;1
72786;1
74464;1
74731;1
74923;1
75046;1
75361;1
75362;1
76510;1
76716;1
76794;1
78091;1
79202;1
80130;1
80940;1
81756;1
82559;1
82692;1
83791;1
83948;1
84510;1
84888;1
85047;1
85392;1
85452;1
85549;1
85567;1
85587;1
86509;1
86860;1
87369;1
87462;1
88547;1
88577;1
89024;1
89465;1
89518;1
89722;1
89884;1
89886;1
89902;1
89946;1
90072;1
90088;1
90100;1
90139;1
90236;1
90245;1
90299;1
90403;1
90572;1
90654;1
90687;1
90860;1
90903;1
90914;1
90995;1
91008;1
91121;1
91134;1
91188;1
91303;1
91374;1
91395;1
91478;1
91500;1
91561;1
91575;1
91651;1
91691;1
91806;1
91884;1
91887;1
91889;1
91976;1
92026;1
92149;1
92222;1
92225;1
92226;1
92272;1
92325;1
92359;1
92371;1
92406;1
92490;1
92516;1
92539;1
92609;1
92709;1
92728;1
92729;1
92778;1
92787;1
92808;1
92817;1
92831;1
92855;1
92896;1
92913;1
93015;1
93071;1
93157;1
93167;1
93234;1
93244;1
93248;1
93253;1
93267;1
93271;1
93285;1
93297;1
93314;1
93369;1
93411;1
93462;1
93483;1
93606;1
93609;1
93660;1
93715;1
93740;1
93752;1
93803;1
93818;1
93865;1
93868;1
93884;1
93907;1
93932;1
93957;1
93980;1
94016;1
94173;1
94179;1
94272;1
94315;1
94388;1
94399;1
94406;1
94427;1
94465;1
94566;1
94689;1
94762;1
94816;1
94848;1
94873;1
94934;1
95363;1
95448;1
95611;1
95674;1
96072;1
96202;1
96465;1
96688;1
96786;1
96833;1
96963;1
96976;1
97278;1
97371;1
97501;1
97705;1
97851;1
97922;1
97974;1
98018;1
98118;1
98202;1
98436;1
98617;1
98689;1
98698;1
98700;1
98758;1
98767;1
98987;1
99090;1
99135;1
99232;1
99349;1
99393;1
99541;1
99568;1
99599;1
99615;1
99654;1
99683;1
99710;1
99721;1
99885;1
100055;1
100102;1
100132;1
100184;1
100196;1
100212;1
100259;1
100260;1
100295;1
100332;1
100371;1
100389;1
100422;1
100442;1
100449;1
100526;1
100636;1
100658;1
100685;1
100794;1
100841;1
100845;1
100855;1
100909;1
100936;1
100947;1
100976;1
100981;1
101016;1
101035;1
101044;1
101134;1
101144;1
101164;1
101179;1
101194;1
101229;1
101283;1
101380;1
101389;1
101392;1
101426;1
101487;1
101491;1
101567;1
101653;1
101778;1
101951;1
102004;1
102031;1
102032;1
102047;1
102115;1
102136;1
102138;1
102150;1
102178;1
102244;1
102259;1
102287;1
102305;1
102315;1
102359;1
102426;1
102432;1
102491;1
102557;1
102590;1
102596;1
102713;1
102719;1
102721;1
102768;1
102782;1
103045;1
103068;1
103075;1
103128;1
103137;1
103142;1
103183;1
103201;1
103205;1
103242;1
103310;1
103334;1
103493;1
103616;1
103765;1
103850;1
103971;1
104042;1
104147;1
104257;1
104333;1
104810;1
105342;1
105351;1
