1;1
10;1
10012;1
10038;1
10043;1
10083;1
101;1
10103;1
10110;1
10121;1
10122;1
10123;1
10124;1
10125;1
10126;1
10129;1
10133;1
10136;1
10151;1
10179;1
10188;1
10206;1
10216;1
10219;1
10221;1
10227;1
10228;1
1024;1
10290;1
10302;1
10310;1
10316;1
10371;1
10373;1
10374;1
10375;1
10376;1
10377;1
10378;1
10379;1
10380;1
10381;1
10382;1
10383;1
10384;1
10386;1
10387;1
10388;1
10389;1
10390;1
10391;1
10392;1
10393;1
10394;1
10395;1
104;1
10408;1
10410;1
10411;1
10436;1
10437;1
10438;1
10439;1
10440;1
10441;1
10442;1
10443;1
10447;1
10449;1
10450;1
10451;1
10452;1
10453;1
10454;1
10455;1
10456;1
10457;1
10459;1
10460;1
10461;1
10462;1
10463;1
10464;1
10465;1
10466;1
10474;1
10478;1
10479;1
10492;1
10496;1
10503;1
10567;1
10603;1
10614;1
10617;1
10619;1
10620;1
10624;1
10625;1
10626;1
10631;1
10634;1
10636;1
10637;1
10638;1
10639;1
10642;1
10643;1
10644;1
10645;1
10654;1
10657;1
10661;1
10662;1
10663;1
10664;1
10665;1
10670;1
10671;1
10675;1
1068;1
10680;1
107;1
10754;1
1081;1
1098;1
11;1
11068;1
11835;1
11853;1
12;1
120;1
12058;1
1211;1
12244;1
12287;1
12288;1
12296;1
123;1
127;1
12766;1
13;1
130;1
13169;1
132;1
134;1
135;1
136;1
13778;1
13781;1
138;1
139;1
13956;1
13961;1
14;1
14086;1
14130;1
14146;2
14163;1
14181;1
14193;1
14649;1
14665;1
14666;1
14667;1
147;1
148;1
149;1
15;1
150;1
151;1
15183;1
153;1
154;1
155;1
1557;1
156;1
157;1
158;1
159;1
16;1
160;1
161;1
1616;1
162;1
163;1
164;1
1648;1
165;1
16527;1
16573;1
16574;1
16580;1
16581;1
16585;1
16586;1
16587;1
16588;1
16591;1
166;1
167;1
168;1
169;1
17;1
170;1
171;1
172;1
1722;1
17262;1
173;1
17326;1
17327;1
17329;1
17330;1
17331;1
174;1
175;1
176;1
1766;1
1769;2
178;1
17812;1
179;1
18;1
180;1
181;1
182;1
18200;1
184;1
1842;1
185;1
1856;1
186;1
187;1
1874;1
18748;1
1879;1
188;1
1885;1
1886;1
189;1
1894;1
1898;1
19;1
190;1
1907;1
191;1
192;1
1922;1
1929;1
19296;1
193;1
1934;1
194;1
195;1
1954;1
1962;1
19702;1
19773;1
19774;1
19775;1
19776;1
198;1
1982;1
199;1
20;1
20000;1
20001;1
20005;1
20006;1
20007;1
20011;1
20012;1
20013;1
20014;1
20017;1
20018;1
20021;1
20022;1
20024;1
20026;1
20028;1
20029;1
20030;1
20031;1
20036;1
20038;1
20039;1
20040;1
20042;1
20044;1
20045;1
20046;1
20047;1
20048;1
20050;1
20051;1
20052;1
20053;1
20054;1
20055;1
20056;1
20058;1
20059;1
20060;1
20062;1
20063;1
20065;1
20066;1
20067;1
20068;1
20069;1
20070;1
20071;1
20073;1
20074;1
20075;1
20076;1
20077;1
20078;1
20079;1
20080;1
20082;1
20083;1
20084;1
20085;1
20089;1
20090;1
20094;1
20096;1
20097;1
201;1
20103;1
20111;1
20126;1
20127;1
20132;1
20134;1
20135;1
20136;1
20141;1
20146;1
20147;1
20150;1
20151;1
20152;2
2016;1
2028;1
203;1
2055;1
2056;1
206;1
2064;1
207;1
2081;1
209;1
2099;1
21;1
210;1
211;1
2111;1
2120;1
216;1
217;1
2193;1
22;1
2268;1
2269;1
23;1
2307;1
23215;1
23222;1
2329;1
2333;1
2335;1
2336;1
2344;1
2352;1
2377;1
23928;1
23957;1
23984;1
24;1
24038;1
24047;1
24058;1
2410;1
2418;1
2423;1
2442;1
2484;1
2487;1
25;1
250;1
2527;1
253;1
2538;1
25437;1
2552;1
2553;1
25537;1
256;1
2565;1
257;1
258;1
259;1
26;1
260;1
2613;1
262;1
265;1
2674;1
269;1
27;1
270;1
277;1
2793;1
28;1
280;1
282;1
283;1
285;1
2869;1
287;1
28820;1
28824;1
28845;1
28848;1
28849;1
28934;1
28935;1
28936;1
28939;1
28940;1
28993;1
28994;1
29;1
291;1
292;1
29486;1
29499;1
29714;1
29903;1
29905;1
29906;1
29907;1
30012;1
303;1
30429;1
305;1
31;3
310;1
31060;1
31068;1
31270;1
315;1
31548;1
316;1
317;1
31700;1
31706;2
31707;1
31708;1
31709;1
31711;1
31712;1
31713;2
31756;1
31757;1
31766;1
31767;1
31769;1
318;1
319;1
31915;1
32;1
320;1
32062;1
32064;2
32065;1
32069;1
32070;1
32072;1
32074;1
32075;1
32079;1
32080;1
32793;1
32810;1
33;1
33176;1
33177;1
33179;1
33553;1
33554;1
33555;1
33556;1
33558;1
33563;1
33564;1
342;1
34303;1
34402;1
35363;1
35364;1
356;1
36346;1
364;1
36440;1
36442;1
36444;1
36445;1
36446;1
368;1
380;1
382;1
3860;1
40;1
41;1
42;1
423;1
431;1
432;1
4631023100;1
464;1
469;1
475;1
4988357100;1
499;1
5;1
507;1
5075885100;1
508;1
509;1
51;1
510;1
511;1
512;1
513;1
514;1
515;1
5155167100;1
5162051100;1
518;1
519;1
5217107100;1
5270016100;1
5284346100;2
5306961100;1
5308832100;1
5317531100;1
5319232100;1
5320763100;1
5324513100;1
5326199100;1
5327365100;1
5330604100;1
5335992100;1
5374264100;1
5396531100;1
5448096100;1
5465535100;1
5498179100;1
5501288100;1
5503086100;1
5598895100;1
561;1
5616268100;1
571;1
574;1
6;1
62;1
63;1
6412;1
67;1
68;1
69;1
75;1
76;1
761;1
77;1
773;1
78;1
8;1
81;1
813;1
816;1
83;1
833;1
8460;1
856;1
857;1
86;1
860;1
8640;1
8646;1
8649;1
8655;1
8656;1
8657;1
8666;1
8677;1
8678;1
8679;1
8684;1
8691;1
87;1
8749;1
8752;1
8753;1
8763;1
8764;1
8765;1
8766;1
8770;1
8771;1
8772;1
8773;1
8776;1
8779;1
8782;1
8788;1
8789;1
8790;1
