;19367
359;1
96-B-11;271
Groot depot, 19-E-2/3;2688
I-1;30
I-10;30
I-1001;41
I-1002;32
I-1003;32
I-1004;41
I-1005;40
I-1006;40
I-1007;40
I-1008;40
I-1009;40
I-1010;40
I-1011;40
I-1012;40
I-1013;40
I-1014;40
I-1015;40
I-1016;40
I-1017;40
I-1018;40
I-1019;40
I-1020;40
I-1021;40
I-1022;40
I-1023;40
I-1024;40
I-1025;40
I-1026;40
I-1027;40
I-1028;40
I-1029;40
I-1030;40
I-1031;40
I-1032;40
I-1033;39
I-1034;40
I-1035;40
I-1036;40
I-1037;40
I-1038;40
I-1039;40
I-1040;40
I-1041;38
I-1042;40
I-1043;40
I-1044;40
I-1045;40
I-1046;40
I-1047;40
I-1048;40
I-1049;40
I-1050;40
I-1051;40
I-1052;40
I-1053;40
I-1054;40
I-1055;40
I-1056;40
I-1057;40
I-1058;40
I-1059;40
I-1060;40
I-1061;40
I-1062;40
I-1063;40
I-1064;40
I-1065;40
I-1066;40
I-1067;40
I-1068;40
I-1069;40
I-1070;40
I-1071;40
I-1072;40
I-1073;40
I-1074;40
I-1075;40
I-1076;40
I-1077;40
I-1078;40
I-1079;40
I-1080;40
I-1081;40
I-1082;40
I-1083;40
I-1084;40
I-1085;40
I-1086;40
I-1087;40
I-1088;40
I-1089;40
I-1090;40
I-1091;40
I-1092;40
I-1093;40
I-1094;40
I-1095;40
I-1096;40
I-1097;40
I-1098;40
I-1099;40
I-11;30
I-1100;40
I-1101;40
I-1102;40
I-1103;40
I-1104;40
I-1105;40
I-1106;40
I-1107;40
I-1108;40
I-1109;40
I-1110;40
I-1111;40
I-1112;40
I-1113;40
I-1114;40
I-1115;40
I-1116;40
I-1117;40
I-1118;40
I-1119;40
I-1120;40
I-1121;40
I-1122;40
I-1123;40
I-1124;40
I-1125;40
I-1126;40
I-1127;40
I-1128;40
I-1129;40
I-1130;40
I-1131;40
I-1132;40
I-1133;40
I-1134;40
I-1135;40
I-1136;40
I-1137;40
I-1138;40
I-1139;40
I-1140;40
I-1141;40
I-1142;34
I-1143;40
I-1144;40
I-1145;40
I-1146;40
I-1147;40
I-1148;40
I-1149;27
I-1150;40
I-1151;11
I-1152;40
I-1153;40
I-1154;40
I-1155;40
I-1156;40
I-1157;40
I-1158;40
I-1159;16
I-1160-1;10
I-1160-2;10
I-1160-3;10
I-1160-4;10
I-1161-1;10
I-1161-2;10
I-1161-3;10
I-1161-4;10
I-1162-1;10
I-1162-2;10
I-1162-3;10
I-1162-4;10
I-1162-5;6
I-1163-1;10
I-1163-2;10
I-1163-3;10
I-1163-4;11
I-1164-1;10
I-1164-2;9
I-12;30
I-13;30
I-14;30
I-15;30
I-16;30
I-17;30
I-18;30
I-19;30
I-2;30
I-20;30
I-21;30
I-22;30
I-23;30
I-24;30
I-25;30
I-26;30
I-27;30
I-28;30
I-29;30
I-3;30
I-30;30
I-31;31
I-32;30
I-33;30
I-34;30
I-35;30
I-36;30
I-37;31
I-38;30
I-39;30
I-4;30
I-40;30
I-41;30
I-42;30
I-43;30
I-44;30
I-45;30
I-46;30
I-47;30
I-48;30
I-49;30
I-5;30
I-50;30
I-51;30
I-52;30
I-53;30
I-54;30
I-55;30
I-56;30
I-57;30
I-58;30
I-59;30
I-6;30
I-60;30
I-61;30
I-62;30
I-63;30
I-64;43
I-65;30
I-66;30
I-67;30
I-68;30
I-69;30
I-7;30
I-70;21
I-71;27
I-72-1;10
I-72-2;10
I-72-3;13
I-8;30
I-9;30
I-MS-01;20
I-MS-02;20
I-MS-03;20
I-MS-04;20
I-MS-05;20
I-MS-06;20
I-MS-07;20
I-MS-08;20
I-MS-09;20
I-MS-10;20
I-MS-11;20
I-MS-12;20
I-MS-13;20
I-MS-14;20
I-MS-15;20
I-MS-16;20
I-MS-17;21
I-MS-18;20
I-MS-19;20
I-MS-20;20
I-MS-21;21
I-MS-22;20
I-MS-23;21
I-MS-24;21
I-MS-25;20
I-MS-26;21
I-MS-27;20
I-MS-28;20
I-MS-29;20
I-MS-30;20
I-MS-31;20
I-MS-32;20
I-MS-33;20
I-MS-34;20
I-MS-35;20
I-MS-36;20
I-MS-37;20
I-MS-38;20
I-MS-39;4
I-MS-40;20
I-MS-41;20
I-MS-42;20
I-MS-43;20
I-MS-44;21
I-MS-45;22
I-PB-01;39
I-PB-01 / Verwijderen;1
I-PB-02;40
I-PB-03;40
I-PB-04;36
