0.0;6259
1.0;24089
2.0;6517
3.0;3426
4.0;1446
5.0;2750
6.0;563
7.0;472
8.0;352
9.0;115
10.0;1380
11.0;58
12.0;153
13.0;38
14.0;415
15.0;572
16.0;36
17.0;39
18.0;29
19.0;15
20.0;519
21.0;146
22.0;22
23.0;8
24.0;15
25.0;174
26.0;8
27.0;7
28.0;46
29.0;4
30.0;422
31.0;7
32.0;5
33.0;10
34.0;4
35.0;72
36.0;5
37.0;2
38.0;2
39.0;1
40.0;155
41.0;3
42.0;20
43.0;3
44.0;1
45.0;41
48.0;2
49.0;2
50.0;106
52.0;1
55.0;15
56.0;7
57.0;2
58.0;1
60.0;144
62.0;4
63.0;2
65.0;13
66.0;1
68.0;7
70.0;29
71.0;2
74.0;1
75.0;22
76.0;1
77.0;2
78.0;1
80.0;26
84.0;5
85.0;5
86.0;1
89.0;1
90.0;51
92.0;1
95.0;13
97.0;1
98.0;1
99.0;30
100.0;60
102.0;1
104.0;1
110.0;3
113.0;2
115.0;7
117.0;1
120.0;64
125.0;6
127.0;1
130.0;7
134.0;3
135.0;2
137.0;1
140.0;4
150.0;37
152.0;1
155.0;1
160.0;5
168.0;1
175.0;1
176.0;1
178.0;1
180.0;16
189.0;1
190.0;1
200.0;32
210.0;4
230.0;1
235.0;2
240.0;4
250.0;8
260.0;4
265.0;1
270.0;5
275.0;1
280.0;3
300.0;8
309.0;1
315.0;1
320.0;1
321.0;1
325.0;1
336.0;1
340.0;3
350.0;2
360.0;5
365.0;42
366.0;1
370.0;1
396.0;1
400.0;4
450.0;2
455.0;1
480.0;1
500.0;10
520.0;1
532.0;1
545.0;1
570.0;1
600.0;8
660.0;1
665.0;1
700.0;7
720.0;1
730.0;4
760.0;2
800.0;1
900.0;2
999.0;267
1000.0;3
1065.0;1
1095.0;2
1100.0;1
1600.0;1
1645.0;1
3000.0;1
9999.0;256
