;4889
0000-00-00;34
1426;1
1492;1
1511;1
1528;1
1531;2
1537;1
1546;1
1556;1
1559;1
1567;1
1572;1
1573;1
1577;1
1578;1
1587;1
1590;1
1597;1
1598;1
1600;5
1602;1
1604;1
1607;2
1610;2
1611;1
1616;1
1617;1
1618;2
1619;5
1620;6
1624 ?;1
1625;1
1626;1
1630;10
1631;2
1632;1
1634;1
1636;4
1638;1
1640;5
1641;1
1643;2
1647;1
1648;1
1650;3
1652;3
1654;1
1661;1
1662;1
1670;4
1672;2
1674;1
1689;1
1695;1
1698;1
1699;1
1700;3
1701;1
1709;1
1715;1
1720;1
1723;2
1724;1
1726;4
1726/1727;1
1727;2
1729;2
1730;11
1731;1
1732;17
1733;1
1734;2
1737;2
1739;8
1740;2
1741;2
1742;1
1743;2
1745;5
1745 (1);2
1746;1
1748;2
1749;3
1750;6
1752;1
1753;1
1754;1
1755;3
1756;3
1757;2
1758;2
1759;2
1760;3
1761;1
1762;5
1764;4
1764-08-08;1
1766;1
1768;6
1769;2
1770;1
1772;2
1773;1
1775;2
1778;1
1781;1
1783;1
1785;1
1786;1
1787;15
1790;1
1795;1
1796;1
1799;1
1807;2
1808;1
1817;2
1822;1
1825;1
1828;1
1832;15
1833-10;1
1834;2
1834-05;4
1834-05-09;1
1834-05-13;1
1834-05-16;1
1834-05-17;1
1834-05-18;3
1834-05-21;2
1834-05-24;2
1834-05-26;1
1834-05-27;2
1834-05-29;3
1834-05-31;3
1834-06;3
1834-06-02;1
1834-06-03;2
1834-06-04;3
1834-06-05;2
1834-06-06;1
1834-06-07;1
1834-06-13;1
1834-08;3
1834-08-15;4
1834-08-17;1
1834-08-20;3
1835;18
1835-05;1
1835-06;1
1835-08;16
1836;1
1836-06;25
1836-09;3
1838;1
1838-07;1
1838-08;13
1842;1
1842-07;2
1844-08;4
1845;20
1847;1
1849;2
1850;1
1851;1
1855;2
1856;2
1880;1
1883;1
1884;1
1887;2
1892;1
1893;1
1894;1
1936;3
1941-08;1
ca 1885;1
ca. 1500;1
ca. 1570;1
ca. 1630;1
ca. 1660;1
eind 16e e;1
na 1815;1
periode;1
voor 1536;1
voor 1767;1
voor 1815;1
voor 1822;1
voor 1882;1
± 1780;1
