;12878
2024-06-06 16:46:49.194775;1
2024-06-06 16:46:49.207794;1
2024-06-06 16:46:49.221776;1
2024-06-06 16:46:49.235387;1
2024-06-06 16:46:49.249301;1
2024-06-06 16:46:49.262854;1
2024-06-06 16:46:49.277002;1
2024-06-06 16:46:49.29106;1
2024-06-06 16:46:49.30516;1
2024-06-06 16:46:49.317746;1
2024-06-06 16:46:49.33206;1
2024-06-06 16:46:49.346955;1
2024-06-06 16:46:49.360778;1
2024-06-06 16:46:49.374921;1
2024-06-06 16:46:49.389105;1
2024-06-06 16:46:49.403262;1
2024-06-06 16:46:49.417574;1
2024-06-06 16:46:49.431544;1
2024-06-06 16:46:49.444437;1
2024-06-06 16:46:49.460937;1
2024-06-06 16:46:49.475527;1
2024-06-06 16:46:49.499576;1
2024-06-06 16:46:49.524704;1
2024-06-06 16:46:49.546002;1
2024-06-06 16:46:49.563029;1
2024-06-06 16:46:49.581489;1
2024-06-06 16:46:49.616021;1
2024-06-06 16:46:49.632732;1
2024-06-06 16:46:49.649023;1
2024-06-06 16:46:49.663347;1
2024-06-06 16:46:49.677046;1
2024-06-06 16:46:49.711476;1
2024-06-06 16:46:49.725358;1
2024-06-06 16:46:49.740405;1
2024-06-06 16:46:49.755083;1
2024-06-06 16:46:49.787705;1
2024-06-06 16:46:49.804471;1
2024-06-06 16:46:49.82084;1
2024-06-06 16:46:49.838781;1
2024-06-06 16:46:49.853617;1
2024-06-06 16:46:49.871854;1
2024-06-06 16:46:49.888466;1
2024-06-06 16:46:49.903393;1
2024-06-06 16:46:49.918398;1
2024-06-06 16:46:49.932705;1
2024-06-06 16:46:49.94846;1
2024-06-06 16:46:49.965562;1
2024-06-06 16:46:49.981763;1
2024-06-06 16:46:49.998478;1
2024-06-06 16:46:50.016628;1
2024-06-06 16:46:50.033436;1
2024-06-06 16:46:50.048396;1
2024-06-06 16:46:50.063629;1
2024-06-06 16:46:50.077672;1
2024-06-06 16:46:50.092229;1
2024-06-06 16:46:50.107711;1
2024-06-06 16:46:50.124753;1
2024-06-06 16:46:50.140349;1
2024-06-06 16:46:50.156684;1
2024-06-06 16:46:50.193438;1
2024-06-06 16:46:50.208366;1
2024-06-06 16:46:50.223884;1
2024-06-06 16:46:50.276885;1
2024-06-06 16:46:50.291226;1
2024-06-06 16:46:50.320061;1
2024-06-06 16:46:50.334347;1
2024-06-06 16:46:50.349705;1
2024-06-06 16:46:50.36352;1
2024-06-06 16:46:50.379367;1
2024-06-06 16:46:50.397804;1
2024-06-06 16:46:50.445789;1
2024-06-06 16:46:50.506231;1
2024-06-06 16:46:50.524302;1
2024-06-06 16:46:50.542823;1
2024-06-06 16:46:50.568109;1
2024-06-06 16:46:50.594005;1
2024-06-06 16:46:50.6198;1
2024-06-06 16:46:50.680286;1
2024-06-06 16:46:50.706482;1
2024-06-06 16:46:50.733056;1
2024-06-06 16:46:50.758553;1
2024-06-06 16:46:50.783963;1
2024-06-06 16:46:50.811336;1
2024-06-06 16:46:50.868528;1
2024-06-06 16:46:50.884959;1
2024-06-06 16:46:50.902765;1
2024-06-06 16:46:50.921608;1
2024-06-06 16:46:50.936718;1
2024-06-06 16:46:50.951208;1
2024-06-06 16:46:50.967211;1
2024-06-06 16:46:50.98432;1
2024-06-06 16:46:51.024226;1
2024-06-06 16:46:51.042135;1
2024-06-06 16:46:51.058102;1
2024-06-06 16:46:51.074854;1
2024-06-06 16:46:51.091291;1
2024-06-06 16:46:51.10721;1
2024-06-06 16:46:51.1234;1
2024-06-06 16:46:51.139842;1
2024-06-06 16:46:51.157609;1
2024-06-06 16:46:51.175188;1
2024-06-06 16:46:51.212809;1
2024-06-06 16:46:51.22994;1
2024-06-06 16:46:51.247685;1
2024-06-06 16:46:51.26516;1
2024-06-06 16:46:51.290732;1
2024-06-06 16:46:51.314991;1
2024-06-06 16:46:51.332751;1
2024-06-06 16:46:51.348623;1
2024-06-06 16:46:51.365121;1
2024-06-06 16:46:51.410032;1
2024-06-06 16:46:51.443523;1
2024-06-06 16:46:51.468429;1
2024-06-06 16:46:51.49367;1
2024-06-06 16:46:51.532214;1
2024-06-06 16:46:51.549844;1
2024-06-06 16:46:51.571493;1
2024-06-06 16:46:51.592791;1
2024-06-06 16:46:51.61428;1
2024-06-06 16:46:51.634514;1
2024-06-06 16:46:51.653767;1
2024-06-06 16:46:51.674297;1
2024-06-06 16:46:51.69512;1
2024-06-06 16:46:51.714326;1
2024-06-06 16:46:51.732922;1
2024-06-06 16:46:51.750569;1
2024-06-06 16:46:51.76847;1
2024-06-06 16:46:51.809101;1
2024-06-06 16:46:51.827242;1
2024-06-06 16:46:51.846861;1
2024-06-06 16:46:51.89006;1
2024-06-06 16:46:51.908894;1
2024-06-06 16:46:51.928541;1
2024-06-06 16:46:51.948064;1
2024-06-06 16:46:51.966108;1
2024-06-06 16:46:51.986601;1
2024-06-06 16:46:52.006339;1
2024-06-06 16:46:52.051904;1
2024-06-06 16:46:52.071084;1
2024-06-06 16:46:52.09063;1
2024-06-06 16:46:52.110356;1
2024-06-06 16:46:52.130696;1
2024-06-06 16:46:52.16999;1
2024-06-06 16:46:52.184937;1
2024-06-06 16:46:52.200611;1
2024-06-06 16:46:52.217606;1
2024-06-06 16:46:52.233247;1
2024-06-06 16:46:52.250229;1
2024-06-06 16:46:52.267513;1
2024-06-06 16:46:52.283422;1
2024-06-06 16:46:52.299876;1
2024-06-06 16:46:52.317152;1
2024-06-06 16:46:52.334056;1
2024-06-06 16:46:52.393599;1
2024-06-06 16:46:52.411086;1
2024-06-06 16:46:52.430647;1
2024-06-06 16:46:52.448572;1
2024-06-06 16:46:52.467068;1
2024-06-06 16:46:52.485114;1
2024-06-06 16:46:52.510088;1
2024-06-06 16:46:52.547994;1
2024-06-06 16:46:52.593871;1
2024-06-06 16:46:52.629526;1
2024-06-06 16:46:52.645881;1
2024-06-06 16:46:52.663766;1
2024-06-06 16:46:52.679213;1
2024-06-06 16:46:52.713072;1
2024-06-06 16:46:52.751205;1
2024-06-06 16:46:52.766089;1
2024-06-06 16:46:52.782301;1
2024-06-06 16:46:52.798298;1
2024-06-06 16:46:52.813119;1
2024-06-06 16:46:52.830304;1
2024-06-06 16:46:52.845135;1
2024-06-06 16:46:52.859649;1
2024-06-06 16:46:52.872553;1
2024-06-06 16:46:52.887121;1
2024-06-06 16:46:52.902057;1
2024-06-06 16:46:52.917654;1
2024-06-06 16:46:52.932519;1
2024-06-06 16:46:52.947575;1
2024-06-06 16:46:52.96302;1
2024-06-06 16:46:52.977134;1
2024-06-06 16:46:52.991823;1
2024-06-06 16:46:53.007317;1
2024-06-06 16:46:53.027997;1
2024-06-06 16:46:53.054288;1
2024-06-06 16:46:53.147808;1
2024-06-06 16:46:53.172773;1
2024-06-06 16:46:53.197678;1
2024-06-06 16:46:53.223148;1
2024-06-06 16:46:53.2455;1
2024-06-06 16:46:53.271468;1
2024-06-06 16:46:53.294698;1
2024-06-06 16:46:53.313261;1
2024-06-06 16:46:53.333346;1
2024-06-06 16:46:53.352668;1
2024-06-06 16:46:53.377918;1
2024-06-06 16:46:53.404845;1
2024-06-06 16:46:53.425157;1
2024-06-06 16:46:53.443215;1
2024-06-06 16:46:53.470504;1
2024-06-06 16:46:53.495777;1
2024-06-06 16:46:53.522886;1
2024-06-06 16:46:53.550461;1
2024-06-06 16:46:53.578749;1
2024-06-06 16:46:53.609389;1
2024-06-06 16:46:53.64493;1
2024-06-06 16:46:53.686956;1
2024-06-06 16:46:53.705657;1
2024-06-06 16:46:53.724262;1
2024-06-06 16:46:53.744728;1
2024-06-06 16:46:53.766318;1
2024-06-06 16:46:53.787753;1
2024-06-06 16:46:53.842796;1
2024-06-06 16:46:53.872841;1
2024-06-06 16:46:53.890363;1
2024-06-06 16:46:53.90659;1
2024-06-06 16:46:53.946243;1
2024-06-06 16:46:54.000278;1
2024-06-06 16:46:54.052719;1
2024-06-06 16:46:54.078554;1
2024-06-06 16:46:54.11565;1
2024-06-06 16:46:54.14187;1
2024-06-06 16:46:54.168926;1
2024-06-06 16:46:54.193638;1
2024-06-06 16:46:54.210821;1
2024-06-06 16:46:54.228469;1
2024-06-06 16:46:54.245911;1
2024-06-06 16:46:54.263248;1
2024-06-06 16:46:54.280576;1
2024-06-06 16:46:54.296711;1
2024-06-06 16:46:54.313225;1
2024-06-06 16:46:54.331238;1
2024-06-06 16:46:54.3484;1
2024-06-06 16:46:54.365088;1
2024-06-06 16:46:54.381394;1
2024-06-06 16:46:54.397934;1
2024-06-06 16:46:54.414827;1
2024-06-06 16:46:54.431764;1
2024-06-06 16:46:54.447886;1
2024-06-06 16:46:54.464193;1
2024-06-06 16:46:54.47948;1
2024-06-06 16:46:54.496462;1
2024-06-06 16:46:54.513293;1
2024-06-06 16:46:54.532083;1
2024-06-06 16:46:54.550037;1
2024-06-06 16:46:54.565356;1
2024-06-06 16:46:54.580782;1
2024-06-06 16:46:54.59719;1
2024-06-06 16:46:54.669157;1
2024-06-06 16:46:54.699662;1
2024-06-06 16:46:54.729366;1
2024-06-06 16:46:54.757889;1
2024-06-06 16:46:54.787587;1
2024-06-06 16:46:54.816432;1
2024-06-06 16:46:54.842602;1
2024-06-06 16:46:54.902781;1
2024-06-06 16:46:54.927537;1
2024-06-06 16:46:54.960391;1
2024-06-06 16:46:54.988696;1
2024-06-06 16:46:55.003994;1
2024-06-06 16:46:55.017756;1
2024-06-06 16:46:55.032775;1
2024-06-06 16:46:55.088689;1
2024-06-06 16:46:55.102996;1
2024-06-06 16:46:55.135224;1
2024-06-06 16:46:55.148692;1
2024-06-06 16:46:55.163821;1
2024-06-06 16:46:55.197006;1
2024-06-06 16:46:55.209691;1
2024-06-06 16:46:55.224812;1
2024-06-06 16:46:55.239331;1
2024-06-06 16:46:55.253865;1
2024-06-06 16:46:55.26875;1
2024-06-06 16:46:55.286572;1
2024-06-06 16:46:55.329108;1
2024-06-06 16:46:55.345984;1
2024-06-06 16:46:55.362708;1
2024-06-06 16:46:55.381275;1
2024-06-06 16:46:55.397112;1
2024-06-06 16:46:55.454612;1
2024-06-06 16:46:55.467593;1
2024-06-06 16:46:55.481893;1
2024-06-06 16:46:55.50232;1
2024-06-06 16:46:55.562914;1
2024-06-06 16:46:55.590456;1
2024-06-06 16:46:55.615987;1
2024-06-06 16:46:55.641479;1
2024-06-06 16:46:55.669164;1
2024-06-06 16:46:55.696816;1
2024-06-06 16:46:55.724013;1
2024-06-06 16:46:55.742064;1
2024-06-06 16:46:55.758167;1
2024-06-06 16:46:55.794468;1
2024-06-06 16:46:55.8117;1
2024-06-06 16:46:55.829267;1
2024-06-06 16:46:55.845655;1
2024-06-06 16:46:55.862776;1
2024-06-06 16:46:55.88013;1
2024-06-06 16:46:55.89875;1
2024-06-06 16:46:55.947006;1
2024-06-06 16:46:55.966539;1
2024-06-06 16:46:55.983568;1
2024-06-06 16:46:56.00613;1
2024-06-06 16:46:56.071461;1
2024-06-06 16:46:56.098063;1
2024-06-06 16:46:56.1319;1
2024-06-06 16:46:56.158545;1
2024-06-06 16:46:56.18532;1
2024-06-06 16:46:56.211896;1
2024-06-06 16:46:56.237035;1
2024-06-06 16:46:56.251813;1
2024-06-06 16:46:56.266533;1
2024-06-06 16:46:56.280872;1
2024-06-06 16:46:56.296232;1
2024-06-06 16:46:56.328241;1
2024-06-06 16:46:56.341898;1
2024-06-06 16:46:56.356663;1
2024-06-06 16:46:56.371417;1
2024-06-06 16:46:56.385734;1
2024-06-06 16:46:56.400647;1
2024-06-06 16:46:56.414973;1
2024-06-06 16:46:56.428568;1
2024-06-06 16:46:56.441803;1
2024-06-06 16:46:56.456342;1
2024-06-06 16:46:56.480148;1
2024-06-06 16:46:56.510091;1
2024-06-06 16:46:56.531235;1
2024-06-06 16:46:56.545206;1
2024-06-06 16:46:56.559906;1
2024-06-06 16:46:56.572794;1
2024-06-06 16:46:56.586777;1
2024-06-06 16:46:56.601115;1
2024-06-06 16:46:56.614443;1
2024-06-06 16:46:56.62939;1
2024-06-06 16:46:56.644815;1
2024-06-06 16:46:56.660677;1
2024-06-06 16:46:56.675182;1
2024-06-06 16:46:56.726798;1
2024-06-06 16:46:56.741002;1
2024-06-06 16:46:56.755637;1
2024-06-06 16:46:56.776028;1
2024-06-06 16:46:56.790895;1
2024-06-06 16:46:56.804515;1
2024-06-06 16:46:56.833307;1
2024-06-06 16:46:56.847863;1
2024-06-06 16:46:56.862326;1
2024-06-06 16:46:56.87768;1
2024-06-06 16:46:56.892428;1
2024-06-06 16:46:56.924564;1
2024-06-06 16:46:56.940551;1
2024-06-06 16:46:56.961314;1
2024-06-06 16:46:57.017496;1
2024-06-06 16:46:57.041747;1
2024-06-06 16:46:57.112472;1
2024-06-06 16:46:57.139199;1
2024-06-06 16:46:57.165232;1
2024-06-06 16:46:57.185465;1
2024-06-06 16:46:57.201089;1
2024-06-06 16:46:57.216131;1
2024-06-06 16:46:57.232269;1
2024-06-06 16:46:57.247997;1
2024-06-06 16:46:57.264599;1
2024-06-06 16:46:57.28899;1
2024-06-06 16:46:57.305398;1
2024-06-06 16:46:57.343963;1
2024-06-06 16:46:57.382642;1
2024-06-06 16:46:57.40606;1
2024-06-06 16:46:57.431419;1
2024-06-06 16:46:57.46025;1
2024-06-06 16:46:57.530648;1
2024-06-06 16:46:57.548636;1
2024-06-06 16:46:57.562918;1
2024-06-06 16:46:57.575681;1
2024-06-06 16:46:57.589868;1
2024-06-06 16:46:57.604249;1
2024-06-06 16:46:57.618177;1
2024-06-06 16:46:57.632862;1
2024-06-06 16:46:57.647263;1
2024-06-06 16:46:57.661081;1
2024-06-06 16:46:57.694494;1
2024-06-06 16:46:57.709083;1
2024-06-06 16:46:57.722264;1
2024-06-06 16:46:57.737573;1
2024-06-06 16:46:57.751668;1
2024-06-06 16:46:57.767895;1
2024-06-06 16:46:57.783486;1
2024-06-06 16:46:57.827657;1
2024-06-06 16:46:57.854045;1
2024-06-06 16:46:57.880818;1
2024-06-06 16:46:57.912402;1
2024-06-06 16:46:57.938467;1
2024-06-06 16:46:57.965218;1
2024-06-06 16:46:57.980053;1
2024-06-06 16:46:57.995611;1
2024-06-06 16:46:58.027926;1
2024-06-06 16:46:58.041033;1
2024-06-06 16:46:58.055062;1
2024-06-06 16:46:58.068214;1
2024-06-06 16:46:58.081589;1
2024-06-06 16:46:58.094664;1
2024-06-06 16:46:58.107562;1
2024-06-06 16:46:58.120442;1
2024-06-06 16:46:58.136042;1
2024-06-06 16:46:58.149488;1
2024-06-06 16:46:58.185262;1
2024-06-06 16:46:58.223205;1
2024-06-06 16:46:58.259157;1
2024-06-06 16:46:58.273529;1
2024-06-06 16:46:58.288519;1
2024-06-06 16:46:58.30406;1
2024-06-06 16:46:58.322082;1
2024-06-06 16:46:58.3412;1
2024-06-06 16:46:58.368539;1
2024-06-06 16:46:58.384541;1
2024-06-06 16:46:58.400115;1
2024-06-06 16:46:58.415192;1
2024-06-06 16:46:58.431363;1
2024-06-06 16:46:58.466889;1
2024-06-06 16:46:58.495546;1
2024-06-06 16:46:58.54543;1
2024-06-06 16:46:58.617964;1
2024-06-06 16:46:58.643137;1
2024-06-06 16:46:58.667945;1
2024-06-06 16:46:58.69344;1
2024-06-06 16:46:58.719586;1
2024-06-06 16:46:58.73993;1
2024-06-06 16:46:58.758376;1
2024-06-06 16:46:58.776331;1
2024-06-06 16:46:58.826647;1
2024-06-06 16:46:58.859194;1
2024-06-06 16:46:58.88512;1
2024-06-06 16:46:58.901241;1
2024-06-06 16:46:58.916076;1
2024-06-06 16:46:58.929252;1
2024-06-06 16:46:58.942742;1
2024-06-06 16:46:58.956101;1
2024-06-06 16:46:58.97096;1
2024-06-06 16:46:58.985682;1
2024-06-06 16:46:58.999301;1
2024-06-06 16:46:59.013489;1
2024-06-06 16:46:59.027794;1
2024-06-06 16:46:59.041401;1
2024-06-06 16:46:59.069477;1
2024-06-06 16:46:59.083182;1
2024-06-06 16:46:59.095917;1
2024-06-06 16:46:59.109249;1
2024-06-06 16:46:59.131096;1
2024-06-06 16:46:59.145605;1
2024-06-06 16:46:59.163519;1
2024-06-06 16:46:59.177063;1
2024-06-06 16:46:59.190569;1
2024-06-06 16:46:59.204668;1
2024-06-06 16:46:59.231952;1
2024-06-06 16:46:59.245706;1
2024-06-06 16:46:59.277123;1
2024-06-06 16:46:59.290962;1
2024-06-06 16:46:59.304581;1
2024-06-06 16:46:59.321458;1
2024-06-06 16:46:59.337383;1
2024-06-06 16:46:59.354055;1
2024-06-06 16:46:59.379449;1
2024-06-06 16:46:59.444354;1
2024-06-06 16:46:59.470665;1
2024-06-06 16:46:59.49821;1
2024-06-06 16:46:59.52687;1
2024-06-06 16:46:59.556557;1
2024-06-06 16:46:59.589147;1
2024-06-06 16:46:59.608348;1
2024-06-06 16:46:59.62346;1
2024-06-06 16:46:59.640735;1
2024-06-06 16:46:59.657145;1
2024-06-06 16:46:59.674223;1
2024-06-06 16:46:59.690845;1
2024-06-06 16:46:59.707629;1
2024-06-06 16:46:59.725049;1
2024-06-06 16:46:59.741602;1
2024-06-06 16:46:59.75642;1
2024-06-06 16:46:59.771611;1
2024-06-06 16:46:59.787534;1
2024-06-06 16:46:59.805325;1
2024-06-06 16:46:59.834835;1
2024-06-06 16:46:59.850462;1
2024-06-06 16:46:59.865634;1
2024-06-06 16:46:59.879658;1
2024-06-06 16:46:59.895005;1
2024-06-06 16:46:59.912257;1
2024-06-06 16:46:59.92927;1
2024-06-06 16:46:59.943594;1
2024-06-06 16:46:59.983044;1
2024-06-06 16:47:00.001156;1
2024-06-06 16:47:00.017942;1
2024-06-06 16:47:00.035693;1
2024-06-06 16:47:00.052771;1
2024-06-06 16:47:00.0708;1
2024-06-06 16:47:00.087039;1
2024-06-06 16:47:00.102214;1
2024-06-06 16:47:00.117311;1
2024-06-06 16:47:00.130788;1
2024-06-06 16:47:00.145368;1
2024-06-06 16:47:00.159301;1
2024-06-06 16:47:00.194321;1
2024-06-06 16:47:00.207421;1
2024-06-06 16:47:00.222501;1
2024-06-06 16:47:00.237812;1
2024-06-06 16:47:00.253853;1
2024-06-06 16:47:00.288517;1
2024-06-06 16:47:00.30511;1
2024-06-06 16:47:00.320797;1
2024-06-06 16:47:00.336202;1
2024-06-06 16:47:00.352175;1
2024-06-06 16:47:00.368063;1
2024-06-06 16:47:00.384431;1
2024-06-06 16:47:00.40022;1
2024-06-06 16:47:00.415298;1
2024-06-06 16:47:00.449082;1
2024-06-06 16:47:00.463812;1
2024-06-06 16:47:00.502301;1
2024-06-06 16:47:00.515887;1
2024-06-06 16:47:00.533701;1
2024-06-06 16:47:00.553728;1
2024-06-06 16:47:00.570492;1
2024-06-06 16:47:00.587125;1
2024-06-06 16:47:00.600314;1
2024-06-06 16:47:00.615619;1
2024-06-06 16:47:00.631414;1
2024-06-06 16:47:00.647855;1
2024-06-06 16:47:00.663338;1
2024-06-06 16:47:00.719771;1
2024-06-06 16:47:00.733236;1
2024-06-06 16:47:00.746368;1
2024-06-06 16:47:00.76057;1
2024-06-06 16:47:00.773969;1
2024-06-06 16:47:00.789581;1
2024-06-06 16:47:00.812741;1
2024-06-06 16:47:00.837649;1
2024-06-06 16:47:00.884451;1
2024-06-06 16:47:00.91188;1
2024-06-06 16:47:00.933709;1
2024-06-06 16:47:00.947704;1
2024-06-06 16:47:00.977157;1
2024-06-06 16:47:00.989977;1
2024-06-06 16:47:01.008506;1
2024-06-06 16:47:01.028421;1
2024-06-06 16:47:01.053452;1
2024-06-06 16:47:01.075337;1
2024-06-06 16:47:01.095675;1
2024-06-06 16:47:01.114205;1
2024-06-06 16:47:01.134745;1
2024-06-06 16:47:01.156468;1
2024-06-06 16:47:01.17564;1
2024-06-06 16:47:01.201598;1
2024-06-06 16:47:01.222108;1
2024-06-06 16:47:13.758938;1
2024-06-06 16:47:13.774762;1
2024-06-06 16:47:13.789595;1
2024-06-06 16:47:13.803119;1
2024-06-06 16:47:13.817365;1
2024-06-06 16:47:13.831631;1
2024-06-06 16:47:13.844432;1
2024-06-06 16:47:13.870703;1
2024-06-06 16:47:13.883534;1
2024-06-06 16:47:13.915904;1
2024-06-06 16:47:13.947784;1
2024-06-06 16:47:13.96046;1
2024-06-06 16:47:13.972989;1
2024-06-06 16:47:13.98699;1
2024-06-06 16:47:14.039833;1
2024-06-06 16:47:14.057348;1
2024-06-06 16:47:14.075497;1
2024-06-06 16:47:14.093559;1
2024-06-06 16:47:14.109343;1
2024-06-06 16:47:14.124182;1
2024-06-06 16:47:14.149514;1
2024-06-06 16:47:14.164028;1
2024-06-06 16:47:14.178414;1
2024-06-06 16:47:14.192605;1
2024-06-06 16:47:14.206023;1
2024-06-06 16:47:14.220053;1
2024-06-06 16:47:14.233958;1
2024-06-06 16:47:14.247299;1
2024-06-06 16:47:14.261541;1
