;60157
's-Hertogenbosch;9
Achtkarspelen;3
Almere;293
Arnhem;9
Den Helder;1
Dronten;1209
Hellendoorn;5
Lelystad;538
Lith;8
Nijefurd;134
Noordoostpolder;535
Onbekend;135
Oosterhout;16
Reimerswaal;4
Rotterdam;41
Terschelling;71
Texel;814
Tiel;13
Utrecht;8
Voorhout;4
Wijk bij Duurstede;9
Zeewolde;553
n.v.t.;8
niet gemeentelijk ingedeeld;1
"niet gemeentelijk ingedeeld; in zicht van Vrouwenpolder (noordpunt Walcheren, gemeente Veere)";5
noordoostpolder;23
