;3451
"Pieter Corstiaan Kardol
Geboren: 14 februari 1901, Rotterdam
Overleden: 12 november 1993, Hem (Noord-Holland)";115
Pieter van den Berghe, uitgever, prentkunstenaar, drukker, tekenaar;1
Uitgever, werkzaam in Delft, 1717-1747;29
Uitgeverij te Leiden, actief vanaf 1860;1
"Volledige naam: Bendorp, Carel Frederik - ook wel: Bendorp, Carel Frederik (de jonge).

Geboren in Dordrecht
Overleden in Dordrecht

zoon van Johannes Christiaan Bendorp - kleinzoon van Carel Frederik I

Kwalificaties: aquarellist, etser, schilder, tekenaar

Onderwerpen: portret, historie (beeldend werk), interieur (voorstelling), stadsgezicht, genrevoorstelling.

Bron: RKD
Marco, 20 nov. 2024
";4
"Volledige naam: Dingemans, Waalko Jans (sr)

Geboren: Lochem
Overleden: Haarlem

Was gehuwd met de kunstschilderes H.G. Numans; vader van Waalko Jans Dingemans (II)

Signeerde met 'Waalko Dingemans sr.' Documentatie RKD: 'W.J.Dingemans' (WJ aanéén).

aquarellist, graficus, etser, schilder, tekenaar

Werkzame periode: 1888 - 1925

Bron: RKD
Marco, 20 nov. 2024";2
"Volledige naam: Jan Elias Kikkert

Geboren: 24 juni 1843, Amsterdam
Overleden: 11 april 1925, Leiden

lithograaf, aquarellist, amateurschilder, tekenaar

Was voornamelijk lithograaf en tekenaar, schilderde meer uit liefhebberij.
Al op jonge leeftijd ontving hij de eerste lessen van het genootschap Mathesis Gentiarum Genetrix te Leiden.

Werkzame periode: ca. 1858-1925 - kreeg in zijn laatste levensjaren een verlamming aan zijn rechterhand.

Bron: RKD

Marco, 20 nov. 2024";1
"Volledige naam: Leeuw, François Joseph Oscar
zoon van Jean Henri Leeuw en broer van Henri Leeuw

Geboren: 27-07-1866, Roermond
Overleden: 16-02-2944, Nijmegen

tekenleraar middelbaar onderwijs, architect, schilder

Kwalificaties: in eerste instantie leraar tekenen H.B.S, later architect

Bron: RKD
Marco, 20 nov. 2024";5
"Volledige naam: Lodewijk Soonius

Geboren en overleden in Den Haag

schilder, tekenaar";1
"Volledige naam: Riemsdijk, Barthold Willem Floris van (jonkheer)

Geboren in Maastricht
Overleden in Amsterdam

Werkzame periode: ca. 1865-1942

museumdirecteur, modelleur, amateurtekenaar, ingenieur, etser, aristocraat

Bron: RKD
Marco, 20 nov. 2024

Foto in gekoppelde Media: Portret van Johanna van der Leeuw (1855-1918) en Barthold Willem Floris van Riemsdijk (1850-1942), ca. 1875-1885.
";1
"Zijn collectie is aangekocht door de RCE en alle rechten liggen bij de RCE (contract zelf is niet bij de RCE terug te vinden, wel mailwisseling over de betaling) de rekening
Antoon Peter (Anton) Sipman (Anna Paulowna, 17 oktober 1906 – Nijmegen, 11 januari 1985) was een Nederlands molendeskundige, schrijver en tekenaar.

Hij werd geboren als boerenzoon in de Noord-Hollandse Anna Paulownapolder. Na het doorlopen van de hbs ging hij studeren aan de tekenacademie en in augustus 1929 haalde hij zijn middelbare akte MA-tekenen. Anton Sipman werkte als tekenleraar in Alkmaar en later in Arnhem. Eind jaren '20 kreeg hij een sterke belangstelling voor molens en vanaf 1934 besteedde hij bijna al zijn vrije tijd aan het tekenen van zowel het binnenwerk als de buitenkant van molens.[1]

Bij de herbouw van de Zaanse molen Het Jonge Schaap is gebruikgemaakt van gedetailleerde tekeningen die Sipman voor de afbraak van de originele molen in 1942 had gemaakt. Na zijn pensionering heeft hij meerdere boeken geschreven over molens waarin zijn tekeningen een belangrijke plaats innemen.";117
auteur, amateurtekenaar;27
beeldhouwer, directeur van academie, etser, tekenaar. Geboren in 1731 of 1741;1
beeldhouwer, prentkunstenaar, tekenaar. Geboorte- en sterfjaar bij benadering.;28
boekhandelaar, uitgever en auteur;1
decoratieschilder van interieurs, penschilder, grisailleschilder, aquarellist, kopiist (kunst), schilder, tekenaar;1
decoratieschilder van interieurs, reproductiegraveur, kopiist (kunst), graveur (prentkunstenaar), etser, schilder, tekenaar;1
"graveur (prentkunstenaar), tekenaar
Geboren ca. 1635 in Bremen, Duitsland. Gestorven na 1687.";20
kunstenaar en postzegelontwerper;1
lithograaf, aquarellist, kopiist (kunst), cartograaf, schilder, tekenaar;342
penschilder, ontwerper, aquarellist, kopiist (kunst), schilder, tekenaar, miniatuurschilder;121
prentenverzamelaar, archivaris, boekhandelaar, tekeningenverzamelaar;1
prentkunstenaar, aquarellist, etser, schilder en tekenaar.;1
prentkunstenaar, aquarellist, graveur (prentkunstenaar), etser, schilder, tekenaar;154
prentkunstenaar, cartograaf, ingenieur, schilder, militair, tekenaar;2
prentkunstenaar, kunstverzamelaar, graveur (prentkunstenaar), etser, tekenaar;5
prentkunstenaar, taxateur, schilder, tekenaar;6
prentkunstenaar, tekenaar;64
prentkunstenaar, uitgever, drukker, lettergieter, tekeningenverzamelaar;1
restaurator, museumdirecteur, graveur (prentkunstenaar), tekenleraar, etser, schilder, hoogleraar, tekenaar, miniatuurschilder;1
schilder, dichter, tekenaar;36
schilder, tekenaar;1
"schilderde aanvankelijk kamerbehangsels (landschappen), legde zich later toe op het tekenen in O.I. inkt van stads- en dorpsgezichten; heeft ondermeer tekeningen gemaakt voor een boek over de Zaanlandse dorpen en voor de 'Vaderlandsche gezichten of afbeeldingen, behoorende tot den Tegenwoordigen staat der Vereenigde Nederlanden', Amsterdam (H. Gartman) 1786-1792 (in prent gebracht door C.F. Bendorp)";61
stadsbouwmeester van Amsterdam ten tijde van de prijsvraag;9
tekenaar, graficus en etser;7
uitgever, prentkunstenaar, graveur (prentkunstenaar), etser, schilder, tekenaar;1
uitgever, prentkunstenaar, kunsttheoreticus, kunsthandelaar, acteur, etser, tekenaar. Zoon van Simon Fokke;3
