;57176
galerijen (wandelgang);3
galmborden;2
galmgaten;5
gasthuizen;4
gebinten;7
gebouwen;3
gebrandschilderde glazen;8
gebrandschilderde ramen;1
gedenkborden;2
gedenkstenen;1
gehengen;45
gekken;1
gemeenlandshuizen;7
gemeenschapshuizen;1
gemeentehuizen;51
gerechtsgebouwen;8
gereedschap en uitrusting;1
gevangenissen;16
gevelankers;8
gevellantaarns;1
gevels;47
gevelstenen;4
gevelversieringen;16
gewelfschilderingen;6
gewelven;27
gietijzer;1
glas-in-loodramen;16
gootklossen;2
gootlijsten;1
goten (uitholling);1
graanschuren;2
grachtenhuizen;1
grafkapellen;2
grafkelders;1
grafkruizen;2
grafmonumenten;10
graftomben;2
grafzerken;13
graven (bouwwerk);4
grendels (schuif);6
grensstenen;2
groenaanleg;1
grondzeilers;2
grupstallen;1
grutmolens;1
halfzuilen;1
handgrepen;4
handwaterpompen;2
hang- en sluitwerk;4
hangsloten;2
hardsteen;2
havens;4
havezaten;3
hefwerktuigen;1
hekken;45
hekpalen;2
herbergen;14
herenbanken;18
herenboerderijen;5
herenhuizen;8
hermitages;1
hijswerktuigen;1
hoefsmederijen;4
hoektorens;1
hofjes;1
hofjeswoningen;5
hofkapellen;10
hofsteden;2
hoofdwallen;4
hoogtekaarten;1
hooibergen;2
hooihuizen;1
hooischuren;2
horren;1
hotels (horecagebouw);1
houtconstructies;11
houtsnijwerk;1
hutten (bouwwerk);4
ijskelders;1
ingangen;15
ingangsportalen;3
inhumatiegraven;1
inscripties;1
installaties;1
isolatoren;1
jaartalankers;1
jachthuizen;3
kaapstanders (molen);1
kaarsenhouders;1
kaarten (ontwerptekening);81
kaarten (topografie);83
kachelpijpen;4
kadasterkaarten;17
kadasterplannen;1
kamers (vertrek);1
kandelaars;2
kansellezenaars;1
kantelen (gevelonderdeel);1
kantoorgebouwen;1
kapconstructies;52
kapellen (gebouw);77
kapellen (gebouwonderdeel);7
kapelletjes;2
kapgebinten;2
kapitelen;5
kappen (daken);37
karnhuizen;1
karnmolens;8
kassen;1
kastdeursloten;1
kasteelbergen;2
kasteelboerderijen;10
kasteelruïnes;15
kastelen (versterkte woning);256
kasten (meubilair);6
kathedralen;2
kazematten;2
kazernes;2
keermuren;1
kelders;40
kerkbanken;20
kerken;2544
kerkhoven;7
kerktorens;488
keukens;2
keuterboerderijen;2
keuterijen;5
kippenhokken;2
kistbeslagen;3
kisten;4
klaptafels;1
kleurstoffen;1
klinklichters;2
klinksloten;1
klinkstellen;3
klokken (idiofoon);7
klokken (uurwerk);2
klokkenstoelen;12
klompenmakerijen;1
kloostergangen;1
kloosterkapellen;1
kloosters;101
kloosterscholen;6
knippen;1
koeienstallen;3
koepelkerken;3
koetshuizen;3
kolommen;13
koorgestoelten;1
koorhekken;5
koorsluitingen;2
kopermolens;1
koppelbalken;1
korbelen;5
koren;15
korenmolens;7
kosterijen;3
kozijnen;34
kraagstenen;9
krijtmolens;1
kroonluchters;5
kruidenierswinkels;1
kruisen (beeldend werk);2
kruisgewelven;6
kruiskozijnen;5
kruisvensters;8
kruithuizen;1
kruiwagens;1
kunstacademies;3
ladderhaken;1
lambriseringen;1
landbouwmachines;3
landbouwschuren;1
landgoederen;3
landmeetkunde;1
landschapsparken;1
langgevelboerderijen;6
lantaarns;6
latijnse scholen;1
leerlooierijen;1
leugenbanken;3
lezenaars;2
lichtdrukken;4
logementen;1
loodsen;2
loopbruggen;3
lopers (sleutel);1
luiken;7
maalwerken;1
maaswerken;15
makelaars;24
mascarons;6
meestoven;1
messing;1
mestbewaarplaatsen;1
metselmozaïek;1
metselverbanden;1
metselwerk;2
meubelmakerijen;1
misthoorns;1
moerbalken;3
molenaarshuizen;1
molenaarswoningen;7
molenrestanten;1
molenschuren;2
monniken (pilaar);1
muren;10
musea;37
muurlampen;1
muurschilderingen;81
muurstijlen;1
naalden (aanslaglijst);1
natuursteen;1
nissen (uitsparing);3
noodstallen (houtenconstructie);4
offerblokken;10
offerbussen;2
offerkisten;1
oliemolens;5
onderhuizen;1
ontwerp;51
ontwerptekeningen;2
open haarden;2
openluchtmusea;29
opgraving;13
ophaalbruggen;2
opklaptafels;1
opmetingen;5
orangerieën;1
orgelbalkons;3
orgelgalerijen;3
orgels;6
ornamenten;6
oudemannenhuizen;2
overslagen (slot);1
overstekken;2
paardenstallen;3
pachtboerderijen;6
pakhuizen;2
paleizen;27
papiermolens;3
parken;2
parketvloeren;2
parlementsgebouwen;138
parochiekerken;5
pastorieën;24
patriciërshuizen;1
paumellen;3
peerkralen;1
pelmolens;3
pijlers;1
pilasters;3
pinakels;1
piscinae (waterbassin);1
plafonds;2
plaggenhutten;1
plattegronden;75
poldermolens;7
pompen;7
poortdeuren;1
poorten (bouwwerk);40
poortgebouwen;39
poortjes;21
poorttorens;18
portalen;11
portieken;1
portierswoningen;1
potstallen;1
praalgraven;1
preekstoelen;16
prenten;16
prinsenbanken;1
profielen;3
proosdijen;2
psalmborden;1
putdeksels;1
putten (reservoir);1
raadhuizen;37
raamstijlen;1
ramen (bouwelement);72
ravelijnen;5
rechtbanken;1
regenwaterbakken;1
regeringsgebouwen;138
restauratie;32
restauratieprogramma;1
ridderzalen;23
rietdaken;1
rietdekken;1
rijwielstallingen;1
ringmuren;1
rioleringen;3
risalieten;1
rokerijen;1
rondbogen;4
roosvensters;3
rosmolens;4
rouwborden;1
rusthuizen;1
ruïnes;4
sacramentsnissen;2
sacristieën;4
sarcofagen;1
schaapskooien;8
schaden;88
schalmgaten;1
schampgoten;1
schansen;2
scharnieren (bevestigingsmiddel);12
scheepshellingen;1
scheepswerven;9
schietbanen;1
schietgaten (molens);2
schilderingen;1
schoolgebouwen;6
schoorsteenboezems;1
schoorstenen;8
schoren (balk);1
schouwen (stookplaats);19
schouwmantels;1
schuiframen;1
schuilkerken;1
schuren (gebouw);125
schuttersdoelen;1
schuttingen;1
segmentbogen;8
seminarie;2
siermestelwerk;1
siermetselwerk;1
slangenmuren;1
sleutelonderdelen;1
sleutels;3
sleutelstukken;1
sleutelstukken (bouwelement);6
sloop;1
sloten (afsluitingmiddel);49
slotplaten (inzetstuk);1
sluiswachtershuisjes;1
sluitingen;1
sluizen;6
smederijen;11
smeedijzer;4
spaarbanken;1
spatschotten;2
spijkers (boerderij);6
spiltrappen;5
spinden (kast);2
spinnenkoppen;1
spitsbogen;7
spoorwielen;1
stads- en dorpsgezichten;81
stadsboerderijen;1
stadsgezichten;5
stadsherbergen;2
stadsmuren;7
stadspoorten;245
stadswapens;1
stallingen;1
standerdmolens;7
standvinken;1
steenhouwers;1
steigers (bouwstellage);1
stellingen (molen);2
stellingmolens;5
stelpen;1
steunberen;12
stichtingsstenen;1
stoelen;1
stoepen;3
stroopkokerijen;1
synagogen;30
taanderijen;1
tabaksschuren;2
tafels;4
tandlijsten;1
tegels;2
tegelvloeren;4
tekeningen;123
tekstborden;1
terrassen (verharding);2
theepaviljoenen;1
theeschenkerijen;1
thermen;2
tochtportalen;2
togen (gewelf);1
tolhekken;1
tolhuizen;1
topgevels;4
topografische kaarten;6
torenkruisen;2
torens (bouwwerk);19
torenspitsen;30
traliewerk;4
transepten;6
trapgevels;3
trapleuningen;1
trappen;8
trappenhuizen;4
traptorens;14
trotseerloodjes;1
tuimelaars (molen);1
tuimelramen;1
tuinen;2
tuinhuizen;3
tuinmanswoningen;1
turfschuren;1
tussenstijlen;1
uilenborden;7
universiteiten (gebouw);3
uurwerken;10
uurwerkonderdelen;2
vakwerk;2
vakwerkboerderijen;11
vakwerkbouw;5
varkensstallen;5
veendershutten;2
veententen;2
veestallen;9
vensters;97
ventilatie;1
verbouwingen;3
verdedigingswerken;11
vergaderzalen;1
verwarmingen;4
vestingen;3
vestingsteden;5
vestingwerken;11
vijvers;8
vijzels (molen);1
villa's;7
visafslaggebouwen;3
visrokerijen;1
vissershuizen;52
vlaggen;1
vlasschuren;1
vloerankers;1
vloeren;3
voordeuren;3
voorgevels;1
waaggebouwen;9
wachterswoningen;2
wachtgebouwen;3
wagenmakerijen;2
wagenmakersbedrijven;1
wagenschuren;20
waltorens;11
wandelparken;1
wanden;9
wandtegels;1
wapens;1
wapenschilden;3
waterbouwkunde;3
waterlijsten (waterafvoer);1
watermolens;33
waterpompen;5
waterpoorten;6
waterputten;3
waterradmolens;1
weefkamers;1
weergangen;1
weerhanen;4
weeshuizen;18
weidemolens;1
weiden;1
werkplaatsen;2
weverijen;2
windmolens;46
windvanen;14
windveren;11
windwijzers;3
winkelpuien;1
winkels;20
wipmolens;5
wipmolens met stelling;1
woningen;57
woninginrichting;1
woonhuizen;108
woonkamers;1
woontorens;2
zaagmolens;3
zaalkerken;2
zalen;1
zandsteen;1
ziekenhuizen;1
zijschepen;1
zitmeubilair;2
zolders (ruimte);2
zomerhuizen;3
zonnewijzers;4
zoutziederijen;1
zuddenschuren;2
zuilen;8
