;61134
12345;1
21031;4
332530;40
338692;11
339207;6
339643;10
344573;7
345562;1
365879;9
384359;1
387932;1
389052;8
389110;1
394052;5
394071;10
394103;1
394112;3
394125;3
395819;14
401133;1
401776;1
402869;1
403057;2
405084;1
405935;13
406193;5
407902;1
408801;7
408840;1
408906;25
408907;1
409332;2
409333;2
409823;2
410035;1
413014;8
413745;14
414318;1
414319;1
414769;1
419787;14
421506;12
422277;3
429933;13
451892;1
452190;2
452457;1
454177;4
454178;85
454910;31
454969;11
455168;4
455169;1
456066;9
458927;28
464475;2
464799;17
46740;70
46757;4
468004;3
46815;25
468714;1
46895;10
469319;14
46974;23
469890;4
470905;11
473255;1
477110;15
478215;1
478330;1
480167;17
482936;3
490556;1
492353;13
494843;1
497066;2
499070;3
506109;1
506110;2
506445;1
506868;1
506882;1
506917;1
506937;6
506962;7
506979;8
506995;3
507015;4
507039;6
507059;2
507213;1
507313;2
507352;2
507429;2
507443;3
507515;2
507545;18
507850;2
507880;11
507908;1
507939;1
507972;2
507991;3
508021;2
508028;12
508135;7
508146;4
508165;30
508177;1
508185;12
508190;1
508200;2
508235;1
508264;5
508271;1
508275;2
508281;2
508578;1
508586;2
508607;1
508725;2
508728;2
508732;2
508940;8
508979;1
508984;4
508994;1
509009;1
509130;1
509162;1
509375;3
509612;7
509705;23
509757;4
509833;72
509868;4
509870;3
509880;1
509887;3
509894;2
509928;25
509930;1
509935;11
509944;1
509954;4
509962;2
509967;3
509979;4
510030;77
510038;1
510049;1
510146;39
510155;1
510160;3
510169;14
510188;4
510202;5
510207;1
510211;3
510218;2
510232;3
510240;2
510243;2
510286;4
510324;1
510396;10
510406;1
510422;5
510462;1
510472;3
510510;1
510513;1
510516;1
510584;1
510780;1
510850;48
510881;4
510903;2
511025;1
511040;1
511156;1
511180;31
511183;1
511206;1
511218;6
511229;1
511327;2
511395;4
511407;1
511537;1
511550;3
511555;14
511634;1
511709;1
511747;1
511770;5
511783;1
511793;8
511805;1
511818;21
511826;1
511834;1
511836;5
511848;2
511880;2
511895;41
512005;1
512014;1
512016;7
512027;11
512065;1
512079;1
512103;1
512110;1
512146;1
512200;1
512213;4
512219;1
512268;2
512289;1
512293;8
512357;2
512360;1
512482;3
512489;4
512552;2
512970;1
513112;1
513176;1
513261;1
513510;1
513519;2
513541;1
513549;4
513559;2
513579;1
513655;2
513725;29
513761;21
513877;3
513965;3
513984;1
513998;1
514007;4
514012;1
514024;1
514040;3
514086;1
514208;1
514318;1
514651;4
514659;5
514717;20
514779;1
514825;1
514849;2
514863;1
514892;1
514930;4
514956;1
514964;1
515001;1
515051;1
515137;12
515153;3
515165;1
515189;1
515198;5
515204;3
515211;1
515220;1
515227;15
515254;1
515271;1
515315;1
515325;1
515438;6
515450;2
515499;1
515514;3
515519;4
515570;2
515575;1
515584;1
515592;3
515606;6
515612;1
515616;25
515627;1
515634;1
515639;3
515647;1
515660;5
515670;2
515691;1
515702;9
515712;1
515715;2
515731;116
515744;1
515753;1
515765;1
515775;1
515916;1
515956;2
516067;1
516105;1
516541;3
516737;10
516957;1
517160;1
517189;2
517463;3
518019;18
518169;3
518182;2
518192;2
518271;2
518301;2
519159;1
519300;1
519308;1
519316;1
519331;10
519335;3
519372;1
519486;2
519508;3
519518;1
519545;4
519561;1
519572;10
519579;2
519631;4
519656;2
519676;1
519716;1
519720;4
519728;5
519748;1
519796;1
519850;4
519885;1
519941;3
520064;3
520066;1
520074;1
520083;5
520096;12
520104;20
520110;5
520121;44
520129;1
520196;4
520222;1
520226;10
520251;1
520263;1
520283;61
520307;1
520320;1
520326;1
520376;1
520409;11
520571;1
520607;72
520648;3
520657;6
520778;5
520803;1
520805;2
520821;1
520831;6
520837;2
520845;6
520861;1
521398;42
521401;1
521408;2
521424;1
521438;1
521445;1
521452;1
521466;7
521477;5
521574;1
521912;4
521980;2
521985;1
522050;8
522217;3
522535;14
522592;1
522603;10
522616;5
522623;1
522634;1
522862;16
522873;1
522879;4
522956;6
523072;6
523076;5
523093;4
523146;4
523356;1
523457;2
523475;3
523477;2
523589;1
523594;2
523610;4
523652;1
523752;3
523817;1
523870;1
523920;1
523968;1
524206;1
524233;1
524279;3
524299;1
524382;4
524478;1
524487;2
524514;1
524629;1
525048;1
525195;1
525217;1
525257;1
525276;1
525372;6
525491;1
525970;1
525975;10
526087;1
526167;1
526278;1
526291;2
526299;58
526302;2
526313;1
526327;5
526340;2
526355;5
526386;1
526504;3
526561;1
526581;106
526594;6
526599;3
526608;1
526619;2
526627;1
526639;8
526646;1
526661;1
526676;1
526689;20
526700;1
526703;2
526750;1
526788;47
526853;8
526882;1
526905;2
526920;1
527016;1
527176;1
527186;2
527196;1
527237;1
527343;1
527356;2
527364;3
527393;4
527406;4
527417;1
527467;9
527491;6
527498;5
527512;6
527545;2
527565;1
527577;4
527620;1
527644;1
527685;4
527716;3
527758;1
527873;4
527891;15
527928;1
527948;1
527956;1
527988;8
528024;6
528082;4
528156;3
528223;1
528234;1
528314;11
528331;5
528392;4
528459;2
528473;16
528559;1
528685;2
528691;17
528700;2
528736;3
528757;20
528801;1
528825;1
528855;19
528874;3
528884;4
528888;1
528898;1
528903;4
528913;2
528998;45
529039;1
529073;1
529075;1
529088;2
529100;1
529108;4
529158;2
529172;1
529188;1
529279;11
529289;1
529402;2
