2019-08-06 14:54:41.388725;1
2019-08-06 14:54:41.673261;1
2019-08-06 14:54:41.790513;1
2019-08-06 14:54:42.472981;1
2019-08-06 14:54:44.193369;1
2019-08-06 14:54:44.745437;1
2019-08-06 14:54:45.118557;1
2019-08-06 14:54:45.78068;1
2019-08-06 14:54:45.980442;1
2019-08-06 14:54:46.358474;1
2019-08-06 14:54:46.811114;1
2019-08-06 14:54:47.401551;1
2019-08-06 14:54:47.950774;1
2019-08-06 14:54:48.136654;1
2019-08-06 14:54:49.143209;1
2019-08-06 14:54:49.996497;1
2019-08-06 14:54:50.057694;1
2019-08-06 14:54:50.119282;1
2019-08-06 14:54:50.250974;1
2019-08-06 14:54:50.795843;1
2019-08-06 14:54:51.526696;1
2019-08-06 14:54:52.787175;1
2019-08-06 14:54:53.228817;1
2019-08-06 14:54:53.29577;1
2019-08-06 14:54:53.725731;1
2019-08-06 14:54:53.952222;1
2019-08-06 14:54:54.293701;1
2019-08-06 14:54:54.463712;1
2019-08-06 14:54:54.600309;1
2019-08-06 14:54:56.310579;1
2019-08-06 14:54:56.504705;1
2019-08-06 14:54:56.56503;1
2019-08-06 14:54:57.35297;1
2019-08-06 14:54:57.49307;1
2019-08-06 14:54:57.554896;1
2019-08-06 14:54:57.980505;1
2019-08-06 14:54:58.542746;1
2019-08-06 14:54:59.146908;1
2019-08-06 14:54:59.343837;1
2019-08-06 14:54:59.581897;1
2019-08-06 14:55:00.107292;1
2019-08-06 14:55:00.16805;1
2019-08-06 14:55:00.322448;1
2019-08-06 14:55:00.383113;1
2019-08-06 14:55:00.74287;1
2019-08-06 14:55:01.373379;1
2019-08-06 14:55:01.802222;1
2019-08-06 14:55:01.922454;1
2019-08-06 14:55:01.986142;1
2019-08-06 14:55:02.037187;1
2019-08-06 14:55:02.282448;1
2019-08-06 14:55:02.90295;1
2019-08-06 14:55:03.441775;1
2019-08-06 14:55:03.613907;1
2019-08-06 14:55:03.669696;1
2019-08-06 14:55:03.823672;1
2019-08-06 14:55:04.684943;1
2019-08-06 14:55:04.748287;1
2019-08-06 14:55:05.376062;1
2019-08-06 14:55:05.888939;1
2019-08-06 14:55:06.084707;1
2019-08-06 14:55:07.742558;1
2019-08-06 14:55:08.470332;1
2019-08-06 14:55:08.860823;1
2019-08-06 14:55:09.054105;1
2019-08-06 14:55:09.252338;1
2019-08-06 14:55:09.695185;1
2019-08-06 14:55:09.907289;1
2019-08-06 14:55:10.101913;1
2019-08-06 14:55:10.804019;1
2019-08-06 14:55:11.950003;1
2019-08-06 14:55:12.185695;1
2019-08-06 14:55:12.787051;1
2019-08-06 14:55:12.845025;1
2019-08-06 14:55:12.909881;1
2019-08-06 14:55:13.830711;1
2019-08-06 14:55:14.268372;1
2019-08-06 14:55:14.825781;1
2019-08-06 14:55:14.888317;1
2019-08-06 14:55:14.947826;1
2019-08-06 14:55:15.359371;1
2019-08-06 14:55:15.838069;1
2019-08-06 14:55:16.12615;1
2019-08-06 14:55:17.463453;1
2019-08-06 14:55:17.515887;1
2019-08-06 14:55:17.640389;1
2019-08-06 14:55:17.903868;1
