2021-01-26 11:52:24.149059+00:00;1
2021-09-14 11:34:44.208965+00:00;1
;0
2025-07-14 16:45:25.250000+00:00;1
2018-03-02 23:00:00+00:00;2
2016-03-28 22:00:00+00:00;7
2021-10-31 23:00:00+00:00;16
2021-10-22 11:49:21.060315+00:00;1
2021-11-17 07:56:26.383198+00:00;1
2017-11-05 23:00:00+00:00;8
2024-11-14 00:00:00+00:00;1
2020-03-10 23:00:00+00:00;14
2017-04-05 22:00:00+00:00;15
2011-05-10 22:00:00+00:00;1
2020-11-27 12:31:32.121186+00:00;1
2025-01-12 23:00:00+00:00;11
2022-01-14 06:55:21.175479+00:00;1
2025-07-20 12:16:24.084000+00:00;1
2021-01-29 12:28:42.727181+00:00;1
2021-01-29 12:01:40.751914+00:00;1
2023-05-25 22:00:00+00:00;9
2019-05-01 22:00:00+00:00;18
2022-10-19 06:07:08.178824+00:00;1
2017-07-25 22:00:00+00:00;21
2025-04-15 13:52:18.625000+00:00;1
2023-05-09 11:22:26.316363+00:00;1
2002-01-24 23:00:00+00:00;1
2021-11-05 07:07:15.049952+00:00;1
2007-09-20 22:00:00+00:00;2
2007-08-30 22:00:00+00:00;1
2021-09-01 22:00:00+00:00;21
2015-09-02 22:00:00+00:00;6
2022-01-19 08:37:19.658378+00:00;1
2019-05-24 22:00:00+00:00;1
2021-03-01 13:16:23.097144+00:00;1
2015-07-15 22:00:00+00:00;12
2014-07-01 22:00:00+00:00;1
2016-06-04 22:00:00+00:00;2
2024-03-21 23:00:00+00:00;11
1999-11-25 23:00:00+00:00;1
2019-11-13 23:00:00+00:00;18
2021-05-07 05:23:48.583970+00:00;1
2025-06-25 15:10:32.030000+00:00;1
2022-11-08 23:00:00+00:00;18
2012-06-23 22:00:00+00:00;1
2021-01-29 12:21:12.330645+00:00;1
2021-08-06 08:20:39.982233+00:00;1
2018-01-20 23:00:00+00:00;1
2012-05-31 22:00:00+00:00;1
2021-08-11 10:20:32.973672+00:00;1
2021-02-09 06:37:56.338857+00:00;1
2021-08-10 11:05:07.860285+00:00;1
2021-11-30 14:26:51.176517+00:00;1
2025-03-28 23:00:00+00:00;1
2014-09-22 22:00:00+00:00;2
2025-07-28 14:17:45.742000+00:00;1
2024-04-29 22:00:00+00:00;25
2020-03-29 22:00:00+00:00;12
2021-08-13 12:46:39.352386+00:00;1
2024-11-21 23:00:00+00:00;14
2024-05-28 22:00:00+00:00;20
2020-12-10 07:28:31.025472+00:00;1
2010-05-30 22:00:00+00:00;1
2021-10-22 08:39:11.820287+00:00;1
2024-04-09 22:00:00+00:00;26
2021-11-03 07:17:10.703751+00:00;1
2021-10-04 22:00:00+00:00;14
2022-01-04 07:59:29.182249+00:00;1
2025-07-01 14:05:13.648000+00:00;1
2021-08-06 08:22:42.250973+00:00;1
1988-07-30 22:00:00+00:00;1
2024-11-21 08:41:50.202926+00:00;1
1982-06-03 22:00:00+00:00;1
2024-11-05 08:25:49.622119+00:00;1
2020-02-24 23:00:00+00:00;5
2024-07-25 08:08:37.779473+00:00;1
2023-04-24 22:00:00+00:00;11
1986-10-17 23:00:00+00:00;1
2015-02-25 23:00:00+00:00;2
2021-10-22 10:11:44.973562+00:00;1
2025-05-25 14:17:08.168000+00:00;1
2019-01-06 23:00:00+00:00;5
2018-09-20 22:00:00+00:00;10
2018-07-24 22:00:00+00:00;12
2025-06-16 06:12:34.608000+00:00;1
2024-06-25 22:00:00+00:00;24
2021-08-11 09:59:01.434245+00:00;1
2015-02-02 23:00:00+00:00;2
2014-06-16 22:00:00+00:00;2
2023-05-17 07:19:26.951259+00:00;1
2025-07-18 10:28:48.467000+00:00;1
2022-08-12 22:00:00+00:00;1
2021-03-01 13:09:01.012621+00:00;1
2013-09-05 22:00:00+00:00;1
