;3317
1641-11-00;1
1665-05-00;6
1669-00-00;70
1673-00-00;1
1678-00-00;16
1680-12-00;1
1687-03-03;2
1692-00-00;2
1710-09-25;3
1728-00-00;64
1735-01-00;54
1737-11-11;1
1748-08-08;36
1750-00-00;28
1759-09-00;121
1765-04-29;1
1767-00-00;7
1773-00-00;1
1780-11-21;1
1784-00-00;40
1784-02-03;154
1792-07-05;4
1793-03-00;2
1799-00-00;1
1800-04-11;20
1801-03-25;1
1801-04-07;2
1801-05-29;61
1807-04-08;2
1812-11-15;3
1816-01-30;11
1818-02-28;1
1818-06-04;1
1820-02-01;9
1822-00-00;1
1822-01-12;5
1837-02-08;7
1853-04-08;1
1853-04-10;342
1864-09-29;27
1865-04-14;1
1880-02-12;1
1882-00-00;1
1893-09-18;2
1893-10-14;1
1895-11-11;84
1897-12-28;4
1901-01-25;228
1913-01-01;5
1920-00-00;1
1921-00-00;58
1925-04-11;1
1925-10-19;2
1929-11-01;1
1938-02-08;1
1942-02-23;1
1944-01-21;6
1944-02-16;5
1947-03-21;374
1953-01-22;3
1956-03-09;1
1958-02-21;1
1981-09-27;1
1981-12-12;11
1985-01-11;117
1993-11-12;115
32-19-0000;4
