;1980
Steurs, Victor de;1
Steyn, J.;1
Stortenbeker & Heijligers;6
Straaten, J. van en Suis, T.F.;1
Straaten, J.A. van;1
Strik, J.S.;1
Stubbe, A.;1
Sturm;1
Stuyt, Th.M.;7
Swart, Pieter de (omgeving van);2
Sweers, Eldert Willem;2
Swertner, Johannes;2
Swinden, J.H. van;1
Tangena, J.;1
Tardieu,;1
Taunay, F.;1
Taurel, A.;1
Taurel, C.E.;2
Taurel, G.E.;1
Tavenier, H. (Hendrik);2
Terwen, A.J.;1
Terwen, J.L.;1
Tetar van Elven, G. M.;1
Thieme, G.J.;9
Tideman Jzn., B.;1
Tideman, Cornelis Petrus;8
Tirion, Is.;14
Trap, P.W.M.;20
Töpfer, Jan Andries;2
T‚tar van Elven, J.B.;2
Umbach;1
Umbach, J.;6
V(erheij), J.;7
V., A. de;1
V....., P.;1
Vaessen, J.;2
Valk, J. van der;3
Veelwaard, D.;4
Velde, F. van de;1
Velde, J. (Jan) van de (II);1
Verbeek, Joh. en Verbeek, Herm.;1
Verburgh, G.J.;1
Verheij, J.;3
Verheij, J. arch.;1
Verheij, J. en Blaauboer, C.;1
Verheul Dzn, J.;4
Verheul Dzn. J.;1
Verheul Dzn., J.;5
Verheul, J.;3
Verhulst, R.;1
Vermorcken, E.;2
Verstege, J.;2
Verstege, T.;1
Verstegen J. en Schoemaker,;1
Vianen, J.V.;1
Vianen, T.;1
Vije, W. van;3
Vingboons, D.;1
Vingboons, Philips;16
Vinkeles, R. (Reinier);11
Vis, D.;1
Visscher, C.;1
Visscher, C.I.;2
Visser Bender, J.P.;3
Visser, J.;1
Visser, Js;1
Visser, Js.;15
Vlaanderen, K.;2
Vlaming, J. de;1
Vliet, van;1
Vluggen, J.H.;1
Vogel, Johan Lodewijk;2
Volkenrijk van Dorp, Wm. en Beijderwellen, G.A.;2
Vranen, J. van;1
Vries jr, R. de;1
Vrij, Gijsbert en Willem de;2
Vrijdag, D. (Daniël);5
Vürtheim & Zn, J.;35
Vürtheim & Zoon, J.;2
Vürtheim, J.;1
W., J.;3
Waanders, F.;1
Wall, J. van der;1
Walraven, M.;1
Warmers,;1
Wegener & Mottu;1
Wegner & Mottu;7
Weijer, P.W. v.d.;3
Weissenbruch, J.;2
Weissenbruck, J.;1
Welsing, H.G.;5
Westenhout, J. van;13
Wicart, N.;4
Wijs, J.J.C. de;1
Wilde, A. van der;2
Wilde, G.A. van den;1
Wilde, G.A. van der;10
Wilde, J.F. van der;1
Wilde, J.J. v.d.;1
Wilde, J.P. van der;1
Willighe, A. van der;3
Winkel, P.V.;1
Wit Jz., J. de;1
Wit jz, J. de;1
Wit, J. de en Jonxis, P.H.;1
Witjens;2
Worrell, J.J.;1
Writs, W.;10
Writs, W..;1
Zeeman, A.;1
Ziesenis, A. (Anthony);1
Ziesenis, J.;1
Ziesenis, R.;1
Zoonen, A.;1
Zuidhof, D.E.;1
Zurcher, J.C.;1
anoniem;2
copie naar Staden West, Christiaan Pieter van;1
