;22244
Architectenbureau Raue, Delft;2
Architectenbureau Rothuizen / van Baal;1
Architectenbureau Rothuizen en 't Hooft;1
Architectenbureau Rotshuizen en Dekker;1
Architectenbureau SBH;1
Architectenbureau Sturm;31
Architectenbureau Stuurman en Zoon;6
Architectenbureau Tonkens;3
Architectenbureau Valentijn & Van Traa;8
Architectenbureau Van Asbeck;33
Architectenbureau Van Dam en Van der Sterre;2
Architectenbureau Van Woerden en Schneider;6
Architectenbureau Van der Sterre - Peetoom;1
Architectenbureau Wijnhoven;2
Architectenbureau Zantbeek en Schoonis;11
Architectenbureau Zijlstra Schipper;3
Architectenbureau de Bruyn;1
Architectenbureau de Haan;2
Architectenbureau van Dis en Nelissen;14
Architectenbureau van Kreel;1
Architectenbureau van Wijk en Broos;2
Architectenbureau van der Kolk;2
Architectenbureau van der Sluis;14
Architectenburo Meulenbelt B.V., medewerker RT;1
Architectenburo P. Schreven;1
Architektenburo Sander Douma;2
Archol BV;1
Arend, J.E. van den;1
Arends, L.F.;1
Arkel, A (Adriaan) van;1
Arts, N. (Nico);1
Asbeck, J.B. (Johannes Bernardus) Baron van;20
Asdonk, J.A. van;3
Atelier van Leeuwen;1
Ausems, Th.A.;4
Aussems, Th.;4
B.J.M.;1
B.K.;1
B.K., R.O.;19
BACKX, J.;38
Baaijens;7
Baak, H. van;1
Baal, J.A. van;3
Baard, P.;4
Baarda, H.;1
Baart;30
Baart Jr., A.;34
Baart de la Faille, C. A.;159
Baart de la Faille, C.A.;2
Baart en Zn., Architectenbureau;9
Baart, A.;202
Baart, A. Jr.;93
Baart, A.H. jr.;66
Baartman, F.S.;8
Baas & Wieringa;1
Baas, K.;22
Baayens, H.;30
Baerselman, E.S.;3
Baerselman, E.S. en H. de Kloet;1
Baijonville, Teod. de;1
Bakema, A.;1
Bakker en van Herwijnen;2
Bakker, A.  en Berning, F.;3
Bakker, A.W.;15
Bakker, D.H.;3
Bakker, G.M.G.;156
Bakker, J.;1
Bakker, J.A.;1
Balabréga;1
Baljon, C.J.;1
Barbiers, P.;1
Bardet;186
Barker, J.;14
Barnevel, L.W. Architect B.N.A.;1
Baveld, P.;2
Bax, J.A.;12
Bazuin, A.J.;2
Bedaux - de Best;9
Beegt, Chr. van;1
Beek, A.J. van;1
Beek, B. van;33
Beek, B.C. (Bob) van;34
Beek, C. van;1
Beek, H. van (molenmaker);3
Beek, H. van der;5
Beek, J.M.H.;1
Beek, M. van;1
Beek, Rob van;3
Beek, W. van;1
Beek, van;1
Beekman, S.;1
Beelen, J.A. (Hans) van;8
Beenen, H.;2
Beerens, A.T.W.;22
Beije, L.;23
Beije, L. en K.A. M;1
Beijer, J. de;1
Bekema, C.J.;7
Bekema, G.J.;1
Bekkers, L.B.J.;1
Bekkers, P.J.;1
Beks, J.;18
Beld, C.M.B. van de;1
Beld, G.W. van den;1
Bemelmans, H.;6
Bennekom, H.G. van;1
Benninga, J.;1
Bennink, H.;10
Benschop, J.H.W.;1
Benschop, Th.H.A.;3
Bent, J. van der;15
Berden, J.;1
Berden, J.W.H.;5
Berends, G. (Gerrit);476
Berends, H.J.;1
Berendsen, J.H.;1
Berg, B. van den;1
Berg, J. van den;5
Berg, K. van de  en Jurriens, E.J.;6
Berg, M.J. van den;9
Berg, van den;1
Berge, B.G. ten;1
Berger, D.H.;5
Bergh, B. van den;12
Bergh, B.V. van den;61
Berghuis, W.J. (Wiert Jan);910
Bergmans, R.;2
Berkheij, P.;3
Berkhoff, H.;1
Berkhout, J.;2
Berlage, H.;2
Bertels, R.;2
Besselaar, J. (Jan) van de;4
Best, F.;4
Best, J. de;6
Beste, L. de;7
Besteman, J.C. (Jan);1
Besten, J. den;2
Betsema;1
Betuw, V. van;2
Beukema, C.B.;2
Beusekom, B.C. van;7
Beusekom, R.C. van;1
Beusekom, van;3
Bever, C.H. de;7
Beveren, H.P. van;491
Beveren, M.J.J. van;6
Beyer, W. Ph.;1
Bierlee-Altena, J.;3
Biggelaar, M.R.M.van de;21
Bijl, N.;4
Bijl, P.;1
Bijl, W.H.V.;34
Bijnen, J. (Jos);3
Bilderbeek, B. van;6
Bildt, S.K. de;1
Bilsen, F.;8
Bilsen, F.M.M.;3
Bimmel, M.L.J.;4
Bingel, W. (Wolfgang);13
Biologisch-archaeologisch Instituut;1
Blaak, P.;1
Blaas, W.;1
Blaauboer, C.;1
Blanken, G.H.;1
Blanksma, C.;21
Blankvoort, G.;7
Bleeker, J.;5
Bleijs, A.E.;52
Blerick, I.;1
Bleumink, H.;1
Bleys, A.C.;4
Bleys, A.E.;17
Bleys, T. (Tonny);25
Bloemink, Wijnand (Bureau Bouwwerk);1
Blok, K.;11
Blokker, D.C.;15
Blom, J.H. (Johs);2
Blomjous, P.;2
Bob, T. van den;1
Bodifee, F.H.J.;1
Boekelder, J.;8
Boekwijt, H.;2
Boelens Kzn., J.;19
Boelens, J.;1
Boer, C.J. den;2
Boer, H.;3
Boer, H. de;1
Boer, P. de;1
Boer, R. de;2
Boer, T. de;1
Boerbooms, J.W.;52
Boeren, J.;6
Boers, H.;2
Boers, J.J.;11
Boes, J.;1
Bogaerds, C.B.;22
Bogaers, J.E.;1
Bogaerts, A.J.;11
Boggelen, K. van;1
Boggia, M.;2
Bogtman, W. (Willem);1
Bok, J.A.;7
Bok, L. (Leon);3
Bokma, H.;1
Boks, J.W.C.;1
Bolander, G.;1
Boldrik, G.J.O. van;5
Boldrik, W. van;19
Bolhuis, P.;2
Bolsius, J. (Jan);1
Bolt, Ph.J.W.C. (Philip);399
Bom;6
Bom, J.A.L.;38
Bom, van de;1
Bon, H.J. van;52
Bon, J.A.L.;1
Bongaerts, J.;34
Bongard, J.H. van den;2
Bonnemayer, A.J.J.;1
Bonnet, D.C.;2
Bonth Gzn., N.J. de;6
Boogaard, A. van de;1
Boogaard, H.G. van de;1
Boogaards, J.;2
Boogman, W.J.;11
Booij, A.;1
Booij, D.;1
Booms, B.;1
Boon, F.;1
Boonstra, W.;1
Boorn, T. van de;1
Boorsma, W.;1
Boorsma, W.J.;1
Boosten, A.J.N.;3
Boot, C.;1
Boot, G.;18
Boot, K.;57
Boot, L.H.;70
Booy, C.;1
Booy, D.;1
Borg, C. van der;1
Borgesius BV;4
Borgh, H.J. van der;14
Borghuis & Goorhuis;2
Bos, C.;4
Bos, F.;9
Bos, H.;1
Bos, J.;35
Bos, J. M. (Jurjen);2
Bos, R.;4
Bos, T.;1
Bosch;1
Bosch van Drakestein, R.G.;5
Bosch, J.;11
Bosch, J.M. van de;62
Boschma, N.;912
Boschma-Aarnoudse, C.;88
Boss, A.Th.J.;18
Boss, J.W.;2
Bot, J.;49
Bot, J.A.C.;28
Bot, P. (Piet);1
Both, C.;6
Bots, W.;2
Botti, H.J.;53
Bouma, C.;1
Bouman, L.;1
Boumans, J.G.;9
Bourdrez;1
Bourdrez, J.J.L.;12
Bouw- en Waterbouw Giljam;3
Bouwbureau Gelderland;6
Bouwbureau Gelderland / Overijssel;71
Bouwbureau Limburg;91
Bouwbureau Noord-Holland;4
Bouwbureau Utrecht;5
Bouwbureau Zeeland;72
Bouwbureau voor de Landbouw;2
Bouwburo J.J. Vlasblom;3
Bouwservice Hooge Zwaluwe;8
Bovenkamp, L.C. van den;80
Boxman, C.J.K. en Veen, J.M. van de;3
Bragt, J.M.C. van;5
Brakel en Kuindersma;11
Brakel, H. van;1
Brand, J.C.;1
Brand, K.J.J.;1
Brander, J.;3
Brandsteder, J.G.;10
Brandsteder, Joh.G.;24
Brandts Buys, L. (Loek);148
Brassem, J.K.;2
Braven, A. den;7
Breda, H.J. van;5
Brederode, J.J.;1
Breij, J.W.;2
Bremmers, E.H.;6
Breugel, A. van;32
Breve, J.C.;1
Breve, J.G.;1
Briede, I.;3
Brinck, N.;16
Brink, A.P. van den;19
Brinkman, R.J.;4
Briët, P.H.N. (Paul);25
Broek, C. van de;2
Broek, J. van de;14
Broek, M. van de;2
Broeke, A. ten;1
Broeke, K.J.G. ten;6
Broekema, G.J.;1
Broekhuizen, D.;1
Broekman, S.;21
Broeren, G.;3
Broex, B.A.R.T. (Bart);83
Brok, G.W.;3
Brokx, F.J.;1
Bronkhorst, W.;3
Brouwer;1
Brouwer, A.;22
Brouwer, F.;1
Brouwer, J.;2
Brouwer, T. (Teun);517
Brouwer, Th.;1
Brouwer, W.;4
Brouwer, W.D.;1
Brug, G.W. van der;2
Bruggeman, J. (Jean);1
Brugman, J.J.;28
Bruijn, J.R. de;1
Bruijne, J.A. de;11
Bruijne, L. de;19
Bruijnooge, W.J.;46
Bruin, B. de;11
Bruin, G.H. de;93
Bruins Jr., G.;1
Bruning, A.;1
Brutel, C.;2
Buddingh J.H.;1
Buit, P.M. (?);1
Buiter Wzn., J.;8
Bulder, C.;2
Bulder, H.B.;1
Bull, H.;1
Bulte, W.;2
Bunnik, W.J.;34
Bunt, D. (Dick) van de;1
Bureau Dekker - van de Sterre;1
Bureau Mulder;1
Bureau Wederopbouw Boerderijen;19
Bureau Wederopbouw Boerderijen (Voorbereiding Werken);116
Bureau voor Architectuur en Stedebouw Morsink B.V.;1
Burema, G.W.;1
Burg, G. van den;1
Burg, I. (Ineke) van der;259
Burg, J. van den;1
Burgler, T.M.;1
Burgt, J.W. van de;21
Buschman, J.;1
Butter, M.D.;1
Buul, A.P.J.M. van;15
Byl, N.;1
C. Dekker en P.J.Koster;5
C. O.;2
C. V.;2
C. v. Liempd en F.v.Meerendonk;6
C.A. Penning;1
C.G. Geenen en A.C. Smolders;4
C.L.M. (Carl) Robbers;6
C.M. Martina & W.H. Plooij;2
CLEMENT, B.;10
Canneman, E.A.;601
Canneman-Philipse, M.E.;4
Capelleveen, H.J. van;2
Carmiggelt, J.;2
Cheng, K.W.;5
Cijffers, M.;3
Cleef, A. van;1
Clercq, M.J. le;1
Clercq, S. de;9
Clerq, S de;3
Clerx, H.J.H.;2
Clevis, Hemmy;10
Coenders, P.W.J.;1
Cole, P.;14
Colenbrander, J.;10
Colsen, J.;9
Colyn, C.J.;1
Consulentschap in Algemene Dienst voor Bedrijfsuitrusting in de Veehouderij;1
Consulentschap in Algemene Dienst voor Boerderijbouw en Inrichting;114
Consulentschap voor Boerderijbouw en Inrichting;134
Copijn;3
Coppen, P.J.;20
Coppens, G.;3
Coppens, H.;2
Cornelissen, J.P.;9
Cornelissen, M.;2
Corstjens - Ponsen, M.J.B.;2
Corstjens, A.J.H.;5
Coumans, J.;14
Cousin, F.J.A.;1
Cox, J.;1
Cramer, H.J.;112
Cramer, J.;4
Crescent, J.A.;2
Crone, C.;1
Crone, I.;1
Cryningen en Risseeuw;2
Cuijpers, Th.;1
Cuijpers. J.;1
Cuypers;15
Cuypers, A.J.H.;1
Cuypers, Bureau J. en P.;5
Cuypers, Eduard H.;1
Cuypers, J.;1
Cuypers, Jos;15
Cuypers, Jos.;2
Cuypers, Jos.Th.J.;1
Cuypers, Joseph;90
Cuypers, P.;5
Cuypers, P.J.H.;98
Cuypers, Pierre;5
D. Brouwer en G. Treep;1
D. Jansen en C. Bos;4
D. Koopmans jr.;4
D. Olthof;4
D. Stelling en J. Hopman;4
D. Velthuizen, E. van Galen-Last, P. de Boer en A. van Holk;1
D. de Pyper en Zoon;1
D. van Zuidam;10
D.J. Lok en J. Otten;6
D.Z.;1
DELNOY, P.;1
DEUR, J.G.;7
DOLK, TH.F.J.A.;1
DONGEN Jr., J. van;1
Daan, B. Jansen en Bos, C.;6
Dallmeijer, F.;22
Dam, Cees;1
Dam, H.R. ten;1
Dam, M. van;1
Dam- van der Sterre, Architectenbureau van -;1
Damen, L.;4
Dasler, A.;3
De Groot en Holtman;1
De Jong en Oostlander;21
De Koning en Siezen;1
De Waal Archifoto BV;5
Dedem, Selby van;1
Dekhuyzen, H.E.;10
Dekker en Koster;8
Dekker, A.;17
Dekker, J.J.H.;1
Dekker, K.H.;1
Dekker, Th.;1
Delfgou, C.A.;4
Delsing, F.J.A.;11
Deltrap, Jos;29
Denning, A.;1
Denson, R.;4
Denys, J.J.;2
Derks, W.;1
Dethmers;4
Dethmers, H.;21
Deur & Pouderoijen, architectenbureau;1
Dielis, J.W.;1
Diepen, N. van;58
Dijk, A. van;2
Dijk, C. van;1
Dijk, G. van;1
Dijk, Joh. van;10
Dijk, L. (Lucas)  van;183
Dijk, M.A. van;4
Dijkman, J.;1
Dijkman, W.;4
Dijkstra;11
Dijkstra, G.;4
Dijkstra, H.Th.D.;41
Dijkstra, J.R.;1
Dijkstra, Y.;1
Dik, J.J.;1
Dil, S.;5
Dils, J.E.;3
Dingemans, F.C.J.;4
Dings, S.J.;2
Dinnissen, Th.N.;137
Directie Wieringermeer;1
Directie Wieringermeer - Noordoostpolderwerken;85
Directie van de Wieringermeer - Noordoostpolder - Bouwkundige Afdeling;1
Dirkmaat, W.J.;1
Dis, L. van;11
District BWB;2
Doeksen, J.;1
Dommerholt, G.J.;1
Don, Peter;5
Donders, Jos;2
Dondorp, D.;1
Dongaerts, J.;21
Dongen, L.A.J. van;3
Dongen, van;1
Doolaard, A.;2
Dooren, F.D. van;3
Doornberg, N.;1
Doppegieter, A.M.E.;3
Dorgelo, A.;1
Dorrepaal, N.;1
Dort, M.M. van;4
Draisma, J.;3
Drent, J.;2
Drenth, K.E.;7
Dresmé;1
Drexhage, Geert;3
Driel, A. van;4
Driel, A. van en Walraven, A.van;6
Driessen, A.;28
Drijden, J.;2
Drijvers, A.;4
Dubbeld, G.;80
Dubel, R.;2
Dudok, Willem Marinus;1
Duinen, K. van;1
Dumont (?);4
Dun, M. van;24
Dun, P. (Peter) van;15
Dupont, F.;1
Dupont, T.W.;2
Duuren, F. van;1
Duut, O.;40
Dykstra, H.;2
E. Verschuijl en Zn;3
E. Washburn, S. Gober;1
E. van Gent;5
E. van Gent, M. Sanders;2
E.G. en J.D. Postma;1
E.T. H.;18
EVERAERS, P.C.J.;1
Ebbers, H.M.J.;1
Eechoud-Potjes, M. van;1
Eek, W.R.;4
Eekeren, F.J. van;1
Eerden, J. (Jan) van de;3
Eerden, T.K. van;6
Eesteren, B.W. van;1
Eggink Azn, T.;16
Eggink, A.A.;14
Eijnden, P.A. van de;1
Eikenhorst, Barrie van;13
Eindhoven, V.G.;1
Eksztejn, E.;5
Elderman A.W.;1
Elders, A. en Elbers, J.;65
Elders, A.J.M. en Brink, A.P. van de;6
Elemans, P.G.;3
Ellen, H.;1
Elling, P.;94
Els, H.L. van der;2
Elsberg, Th.J. van;2
Elshout, G.A. van den;10
Elst, J.L.;41
Elven, T. v.;2
Elzen, G.H. ten;5
Emaar, B.A.;2
Embden, S.J. van;10
Emst, Jan van;1
End, M. van de;3
Ende, G.J.van de;2
Ende, M. van de;10
Enderink, W.;2
Enderman, M.W. (Maarten);26
Engberts, R.;6
Engelen jr., H. van;1
Engelen, Joseph van;2
Ensdorff, A.;1
Ensing, J.;2
Epema, G.H.;16
Epen, J.H. van;3
Erkom, H.A. van;6
Es, C.H.A.M.;1
Es, J.M. van;14
Esch, A.H.J.C. van;1
Esch, J.A. van;16
Eschauzier, F.A.;2
Essen, A. van;11
Essen, Alb. van;1
Essen, G.W. van;3
Essenhuis, G.H.M.;1
Esseveld, A.H.;33
Estorgie, Ch.;1
Evenhuis, H.;1
Everaers, J.H.J.;9
Evers, C.M.;1
Evers, E.;1
Evers, F.P.C.;3
Evers, R.;7
Exp. Bureau Bennekers;1
Eysten, H.J.J.;2
F. Folkertsma;8
F. Hocker;101
F.B. Saan;1
F.M.H.;5
F.U. Verbruggen en G.F. Rasker;2
FABER, J.G.A.;1
FEENSTRA EN VAN BROEKHUIZEN;10
Faas, J.;24
Falkenburg, E.C.;1
Feber, P. le;1
Feddema, L.;1
Feenstra, G.;27
Feerstra Architecten bureau;1
Fegter, J.J.M.;3
Fekkers, E.;2
Fels, H.;1
Festerink;1
Fey, A.W.;1
Fieten, J.P.;5
Finken, E.M.R.;3
Fisenne, L. von;4
Flipsen, Jan;1
Fonck,  G.J.;1
Fontein, W.;1
Fox, G;2
Fox, G.;2
Frankefort, H.;4
Fransen, J.M.;1
Franssen;1
Franssen, W.;1
Frantzen,B.;1
Franzen;5
Freeke, H.;13
Fremersdorf, Fritz;1
Fresen, A.F.;23
Froger, Frans;3
Frowein, Henrik;2
Frowein, J.F.L.;7
Fryske Akademy;5
G. Brandjes en Zn.;1
G. Day, E. Washborn;1
G. F.;6
G. Hardeman jr. en H.de Wolf;2
G. Schreurs;28
G. Schreurs, H.J.P.;1
G. Steen en G. Tuinhof;45
G. Wilgerson, C. Peet;1
G. en C. Brakel;5
G. en W. Wieringa;2
G. van Veen en W. Braam;8
G.B. en W. Vrieze;1
G.H., T.R., G.J.Z.;5
G.S.;121
G.S. Kingma en J. Jeuring;2
G.S., H.J.P.;3
G.S., L.v.D.;2
G.S.,H.J.P.;1
G.W. (?);1
G.W.F. Berning en W. Best;3
GILS, JAC. VAN;10
GOESTEN, G.L.;35
GOORHUIS, J.J.;3
GROENEWEG, A.;1
GROOT, C. de;3
GRUNSTRA, J.;1
Ganseman, W.A.;4
Garcia Cano, J.;3
Gast, R. de;17
Gastel, B. van;6
Gazenbeek, H.;2
Gebben, G.;1
Gebr. Blaauw;13
Gebr. Boxman;11
Gebr. Dissel;1
Gebr. Klein Lebbink;1
Gebr. de Vries;48
Geelen, M.A.;3
Geelen, W.A.;1
Geffen, H. van;12
Geit, G. de;1
Geitenbeek, J. Firma;1
Geldens, A.N.M.;3
Gelderloos, J.;2
Gemeentewerken;1
Gemeentewerken Almelo;1
Gemeentewerken Borger;1
Gemeentewerken Emmen;2
Gemeentewerken Enschede;1
Gemeentewerken Haaksbergen;1
Gemeentewerken Middelburg;1
Gemeentewerken Uden;1
Gemeentewerken Wonseradeel;6
Gemeentewerken Zutphen;1
Gemeentewerken van de gemeenten Bemmel en Gendt-Over Betuwe;2
Gemund, A.J.C. van;2
Gendt Lzn, A. van;1
Gendt, A.L. van;1
Genis, C.;1
Genk, E. van;9
Gent, E. van;56
Gent, J. van;4
Gent, Jan van;1
Gent, P.L. van;1
Gent, van E.;1
Gerdessen, L.;1
Gerkes, W.L.;1
Gerretsen en Blanksma;5
Gerretsen, W.J.;7
Gerritsen en Cramer;1
Gerritsen, J.;2
Gerven, A.J. van;7
Gerwen, J. van;7
Geurts, G.G.;2
Giesen, A.W.N.;7
Giesser, Ds. v/d;1
Gigch, F.H. van;10
Gijsenbergh, J.L.;1
Gijssendorfer, K.F.;6
Gils, J. van;3
Gils, W.G. van;1
Giraud, A.P.;2
Glaudemans, A.H.M.;3
Glaudemans, R.;6
Goddyn, B.W.A.;6
Godthelp, B.;1
Goede, P.H.;1
Goedemoed, H.;1
Goedhart, J.;7
Gogh, W.A. van;1
Gommers, L.;1
Gooijer, A. de;3
Gooijer, W. de;1
Gool, M. van;2
Gooyer, W. de;13
Goppel, F.;1
Gosschalk, I.;1
Gosschalk, Isaac;12
Goudswaard, B.;1
Goudswaart, B.;125
Gouw, C.A. de;13
Graaf, H. de;1
Graaf, H.J. de;2
Graaf, W.de;3
Graaff, C. de;1
Graven, G.F.;3
Greef, J. de;2
Gremmen, H.P.;13
Grevelman, H.J.D.;1
Greydames, C.;2
Griensven, J.C.A. van;19
Griensven, Jos M. van;15
Griffioen;1
Griffioen, A.;1
Grift, van der;2
Groen, L.;1
Groen, R.;6
Groenendael;1
Groenendael, H.F.M. van;2
Groenendael, M. van;1
Groeneveld en Kluiver;6
Groeneweg, T.;15
Groenewegen, W.;6
Groof, J.;3
Groot Roessink;1
Groot, A.E. de;10
Groot, H. de;15
Groot, L. de;30
Groot, M.A. de;58
Groote, I.J. de;11
Grootendorst;1
Grootjans, J.;3
Grouw, J. La;1
Grovestins, Feyoena;4
Grutterink, D.J.;1
Gulik, H.G. van;3
Gunkel, L.;10
Göbel, M.;1
H. Boers en W. Wymstra;2
H. Brandt en H. Roelofsen;3
H. Brouwer en B. ten Pas;2
H. Geels en W. Vos;4
H. Koldewijn en Q. Oosschot;1
H. Kooy en A. Pothoven;2
H. Mastenbroek en J. de Herder;4
H. P.;2
H. Peters en G.A. Menkveld;1
H. S.;18
H. Suselbeek en S. de Jager;1
H. Tibosch en F. Schutz;1
H. V.;6
H. W.;3
H.A. en G. Pothoven;81
H.J. Post;6
H.J.P.;5
H.J.P.,B.K.,R.O.;2
H.J.P.,L.v.D., G.S.;1
H.P.;4
H.P., R.M.;3
H.T.;1
H.Th. Martin en M. Koolhaas;9
H.W;15
H.W., G.S.;1
H.v.V., K.V.;3
HARDEMAN, H.J.;1
HEINEMAN, W.A.;13
HENKE, C.J.;2
HERES, J.;19
HJJ Grave Adviesbureau;1
HOFSTRA, S.;6
HTS Hengelo;3
HTS Leeuwarden;7
HTS Tilburg;10
HTS Utrecht;9
Haagemeijer, J.;1
Haakma Wagenaar;14
Haakma Wagenaar, N.;7
Haakma Wagenaar, Th.;9
Haan, D.A. de;14
Haan, J. de;2
Haan, R.;1
Haan, T.H. de;52
Haan, W. de;10
Haan, W.J. de;8
Haanschoten, G.;1
Haar, J.B. van der;1
Haaren, K. van;4
Haas, M.W. de;5
Haaxman, J.;1
Habior, M.;3
Haegens, Th.;4
Hallers, F.D. (Frits) ten;9
Halteren, J.J.M. van;36
Halteren, M. van;3
Ham, Willem van der;3
Hamaker, A.;1
Hamers, Wiel;1
Hamilton, A.;7
Hannink, J.H.;1
Hanrath, J.D.;7
Hanrath, J.W.;16
Hanssen, H.J.M.;16
Hardeman, C.L.;1
Hardeman, Clemens;2
Hardeman, G.;3
Hardeveld, J.M. van;173
Harenberg, J.;1
Harte, M. van;3
Harten, H.H. van;5
Hartgerink, G.H.;5
Hartgers, J.L.;13
Hartmans, P.;37
Hartog, J.;1
Haspels, J.J.L.;1
Haveman, J.;3
Haverkamp, Hans;1
Haykens-Jansma;1
Hazelaar, A.;19
Hazelaar. A.;1
Hebly, Wim M.;18
Heelsbergen, C. van;7
Heeringen, R.M.;2
Heerkens, A.C.J.;12
Heerkens, M.H.M.;64
Hees, T. (Thijs) van;7
Hees, Th. van;13
Heeswijk, H. van;10
Heeswijk, van;1
Heide, G.J. van de;1
Heide, W. van de;1
Heidstra, S.;20
Heijde, P.H.W. van der;2
Heijenmans, L.C.;2
Heijkants, Eg.;4
Heikens, J.;1
Heikens, Jan;9
Heineke & Kuipers Arch. B.N.A.;2
Heineman, J.G.;1
Heineman, J.G.A.;23
Heinemans, J.G.;2
Heitkamp, P.;4
Hekezen, J. van;1
Hekker, R.C. (Robert Cornelis);80
Heldoorn, G.A.;1
Helvoort, A. van;5
Hemmes, A.K.;3
Hemsing, W.A.;284
Henderickx en van Oeteren;1
Hendriks, H.;7
Hendriks, T.H.;1
Hendriksen, A.R.;11
Hendrikson, D.;1
Hendrikx, J.A.;1
Henri, H.B.O.;1
Heringa-Cats, H.G.C.;1
Hermans, J.C.;1
Hermans, M.;1
Hermans, Th.;51
Hermens, G.P.;1
Hermkens, A.;9
Hertum, J. van;1
Hesseling, Joh. G.;1
Hesselink-van der Riet, M.L.M.;2
Hesselink-van der Riet, T.;5
Hettema, H.;2
Heystek, J.H.;2
Hezenmans, L.C.;25
Hidding, A.;12
Hiddink, J.;2
Hijink, J.H.;1
Hilgers, R.;1
Hissink, C.;16
Hobbeling, H.;1
Hobma, B.;1
Hoef, E.J. van de.;3
Hoek, C.;1
Hoekerswever, A.J.;1
Hoekzema, G.;1
Hoen, H.'t.;1
Hoeneker, Coenraad;1
Hoes, G.B.F.;2
Hoeven, J.A. van der;2
Hof, B. ten;8
Hoff, W. van der;8
Hofstede, S.;1
Hofstra, J.;1
Hofstra, M.;2
Hogers, Th. A.J.;1
Hokse, H.;2
Hol, J.C.;48
Holk, A. van;30
Holk, A. van &  Weijns, H.A.;1
Holk, A. van & Boer, P. de;1
Holk, A. van, en M.A. Weijns;1
Holk, A.van;1
Holk, André van;28
Holk, van  A.;9
Holk, van A.;6
Hollestelle, C.;2
Holten, Joh.H. van;1
Hombergh, H. van de;3
Honingh, R.;3
Hoof, C.F. van;1
Hoog, G. de;759
Hoogenboom, Joh.;3
Hoogendijk, C.;1
Hoogendijk, J.;2
Hoogervest, V.;7
Hoogevest, T. van;9
Hoogevest, Van;2
Hoogwerf, J.;2
Hoogzaad, U.G.J.;16
Hoogzand, A.;3
Hoogzand, A.A.;17
Hoogzand, D.;3
Hoorn, B. ten;1
Hoorn, T. van;1
Hopman, J.;13
Hoppenbrouwers, P.;10
Hoppenbrouwers, P.C.M.;10
Hopstaken Fzn, F.J.C.;1
Horbach, A.;10
Horn, D. (?);1
Horst, J. van de;5
Horsthuis, J.G.;2
Houbolt, P.J.;1
Houdijk, J.G.;3
Houkes, R.;2
Hour, M. l';1
Hoving, F.;1
Hoving, T.;3
Huijs, C.;3
Huijsmans, J.H.A.;3
Huijts, C.S.T.J.;5
Huinink, J.H.;6
Huisink, G.;1
Huisman, M.;8
Huismans, J.H.A.;1
Huistra, W.;1
Hulshoff;5
Hulshoff, D.;17
Hulst, A.;2
Hulst, R.S.;1
Hulten, A. van;23
Hundertmark, H.;107
Hupkes, H.W.M.;1
Hurks, J.;1
Hut, H.;1
Huysman en Geldens;1
I. van Wijk;2
