4/21/2008;1
10/5/2005;1
;0
19-02-2017;1
1/1/2005;8
26-10-2015;4
8/14/2006;1
28-02-2018;3
02-02-2018;2
6/6/1995;1
30-09-2016;3
1/27/2003;1
--2000;2
5/26/2003;1
17-07-2008;2
12/5/2009;1
07-09-2005;2
9/20/2004;1
3/23/2010;1
19-07-2019;1
25-06-2015;7
21-01-2015;3
6/30/2004;3
23-05-2012;2
9/5/2011;6
9/27/1988;1
18-10-2017;7
08-03-2011;7
3/20/1972;2
6/21/2010;2
22-09-2016;2
6/16/2003;6
02-11-2013;11
05-09-2019;6
11/23/2006;1
9/20/2010;1
8/8/2001;4
3/30/2007;1
6/19/1972;1
25-06-2021;2
24-04-2018;1
8/22/2005;1
5/11/2007;6
--2014;13
17-05-2018;1
30-11-2017;3
1/9/1983;1
11-07-2019;1
12/31/1998;5
2/19/2013;1
5/18/2004;1
3/11/1995;1
4/11/2004;1
21-06-2022;2
7/4/2004;2
-10-2009;1
1/9/2010;3
25-01-2019;5
5/11/1992;1
01-03-2017;6
15-12-2017;2
06-01-2015;5
5/8/2002;1
27-08-2014;2
10/11/2008;1
5/4/2011;1
2/7/2003;1
27-09-2012;1
23-05-2019;1
28-09-2014;2
9/18/2001;2
30-03-2018;10
7/20/2009;1
2/15/2006;1
25-08-2016;2
3/23/1991;1
13-12-2014;3
11/30/2003;1
17-08-2010;1
12/6/2008;1
31-10-2016;2
26-06-2019;2
20-02-2015;3
10/22/2007;2
22-04-2014;1
01-05-2016;1
31-12-2016;1
7/17/2007;1
6/4/2004;1
9/10/1994;1
25-06-2004;5
08-10-2020;1
3/6/2009;3
2/4/2004;2
4/19/1999;1
11/27/2001;2
3/7/1996;3
4/12/2006;1
11/28/2007;1
1/26/1996;1
31-10-2017;1
07-05-2015;1
3/19/1990;2
19-12-2019;2
7/11/2002;1
2/26/1996;6
30-06-1996;2
21-07-2015;3
4/24/2006;1
5/11/2002;1
7/1/1998;3
2/26/2003;3
30-06-2016;1
2/10/2001;1
15-03-2019;1
4/8/2004;7
22-07-2016;5
9/8/2010;1
3/3/1997;1
13-06-2013;6
17-10-2019;2
11/11/1991;1
1/29/1996;1
23-08-2017;3
3/3/2009;1
01-01-1996;2
13-06-2018;1
1/24/2005;1
03-08-2007;1
27-03-2019;3
7/23/2008;1
10-12-2010;4
3/13/2000;1
6/26/1992;1
11-12-2013;1
3/27/1995;1
10/11/1993;1
12-05-2018;2
1/1/1998;12
1/21/2008;1
4/28/2003;1
02-11-2015;1
12/2/2007;6
12/12/2007;4
7/2/2007;1
7/27/2002;1
30-03-2010;5
9/26/2002;1
1/5/1989;1
22-02-2017;1
08-11-2019;1
10/19/2000;1
10/21/2002;1
12-12-2016;1
2/20/2012;2
12/3/2001;1
12/9/1986;1
11/10/2004;1
26-09-2008;3
26-04-2019;1
6/18/2004;1
21-04-2017;5
8/8/2005;1
16-10-2019;2
1/10/1998;1
6/21/1994;1
17-12-2018;1
1/10/1994;1
2/18/2008;1
1/26/2009;1
9/9/1991;1
01-10-2019;1
11/28/2011;3
3/17/2004;1
22-02-2018;1
1/22/1976;1
1/9/2011;2
2/8/2002;1
05-12-2014;3
10/14/2013;6
9/23/2010;1
9/24/2007;1
5/6/2000;1
16-12-2015;1
11/2/1997;1
2/17/2002;1
01-04-2020;1
07-1994;3
3/28/1994;2
1/24/2000;1
1/1/1997;6
1/14/2013;2
10/11/2005;1
30-03-2016;2
7/19/2004;1
4/27/2009;1
2/20/2004;3
1/31/2005;1
3/28/2001;1
31-01-2019;3
22-11-2018;2
00-09-2015;12
11/22/2011;1
12/3/2003;2
6/11/2006;1
23-01-2019;1
01-05-2020;1
20-05-2010;1
9/6/2004;3
16-07-2015;1
10/5/2010;3
09-04-2018;4
11/15/2011;3
24-10-2011;6
19-07-2017;2
9/3/2001;1
5/12/2005;1
8/1/2008;1
24-07-2019;1
9/28/2006;1
11/21/2003;1
04-04-2013;2
07-03-2014;5
06-07-1988;7
4/17/2000;2
5/13/2008;1
2/5/2001;1
11/28/2005;1
09-11-2005;1
7/11/2007;1
8/9/2003;1
6/14/2010;1
31-07-2015;1
20-07-2020;1
12/14/2007;1
03-04-2018;1
12/13/2005;1
7/9/2011;7
6/30/2008;3
08-07-2011;6
17-07-2019;1
13-10-2017;2
11/6/2007;1
30-08-2018;3
3/9/2003;1
11/2/2009;1
9/21/2005;2
