;4052
Architectenburo Van Woerden en Schneider NV;1
DOC blad Ijzerwaren 47-2;1
Monumenten Advies Bureau Nijmegen;5
NB: DOC blad Ijzerwaren 36-3 en 2;1
Out;24
R.O.V.U.;18
Rijksdienst voor het Cultureel Erfgoed;60499
architect: C. Franssen;1
blad 3 en 4 zijn van een ander;3
werk van ir. Th.Brouwer;1
