;781710
10cm;1
113;50
117;1
118;1
12;1
121;2
13;2
135;2
141;1
143;1
145;1
151;1
152;1
154;1
155;14
155 mm;1
156;1
159;2
16,5;4
160;2
161;1
162;3
163;3
164;5
165;3
166;1
167;1
168;4
169;5
17;3
170;15
171;9
171 mm;1
172;10
173;7
175;2
176;1
179;3
180;2
181;1
183;1
184;1
185;6
186;2
188;3
190;6
191;2
192;1
195;2
197;3
198;1
199;1
200;6
201;2
205;2
206;2
207;1
210;2
211;2
213;3
214;1
215;1
216;10
217;1
218;3
220;4
222;2
223;4
224;4
225;5
225 mm;2
226;12
227;6
228;14
229;21
229 mm;1
230;37
231;21
231 mm;1
232;3
232 mm;1
233;7
234;5
235;3
236;2
238;4
239;4
240;4
241;1
242;1
245;2
246;2
250;1
253;1
257;1
260;3
261;5
262;5
263;6
265;3
267;3
268;1
269;4
270;8
271;1
272;2
273;2
274;1
275;3
276;6
277;5
278;3
279;3
280;1
281;5
282;2
283;3
284;6
285;7
286;6
287;4
288;10
289;2
290;9
291;2
292;5
293;4
294;2
295;1
297;2
298;2
299;3
300;1
305;1
307;2
310;1
311;2
312;4
313;8
314;3
315;2
316;1
319;2
323;1
325 z 381 mm;1
327;1
340;1
342;1
344;1
346;1
348;1
349;1
352;1
354;1
355;1
357;2
358;1
360;1
362;2
363;1
364;1
365;1
367;2
368;2
369;2
370;3
371;3
372;5
373;5
374;3
375;3
376;1
377;2
378;4
379;5
380;9
381;14
381 X 288 mm;1
382;4
383;6
384;6
385;6
386;16
387;8
388;11
389;3
390;7
391;8
392;3
393;2
394;2
395;5
396;3
397;4
398;3
399;2
4;126
4 5 inch;1
"4""";32
402;1
403;1
404;1
407;1
420;1
425;1
440;1
442;1
450;1
473;1
480;1
490;1
496;1
5;3
500 cm;1
510;1
570;1
578;1
6;2005
7;3906
7 cm.;1
70;1
77;1
89;1
9;6
911;1
93;1
94;2
95;4
96;6
97;2
98;1
Afmetingen (vrije tekst);1
Albuminedruk, 220;1
Dit is een reprofoto van een afbeelding in de veilingcatalogus van Frederik Muller en Cie. van 16-18 juni 1908, nr. 113.;1
Dubbel record van SHBO-F-KU001-2850;1
Foto ontbreekt, techniek niet bekend;1
GK;5
KB;411
Kleinbeeld;2
N.B.: De KU-2850 foto is gespiegeld;1
Op de foto staan aantekeningen;1
Panorama;1
Tekening: 42;1
Waarschijnlijk een 4;2
`;9
aan: diam...duims;10
digitaal;23
ectachroom;22
groot formaat;7
jvand;2
test;1
