;5385
Carel Frederik Bendorp (I), 1784, ets;1
"De kerk werd op 14 maart 1782 door brand ernstig beschadigd als gevolg van blikseminslag in de toren (zie de Leeuwarder Courant van 27 maart 1782). Daar duidt de notitie bij de plattegerond: 'verbrand 1782"" blijkbaar op.";1
In dit pand (eerste helft 13e eeuw) dat in deze vorm niet meer bestaat, is sinds 1584 de Jan von Werth Apotheke gevestigd. De gevel vertoont grote overeenkomst met die van het nog bestaande Overstolzenhaus in Keulen.;1
Opmerking bij titel;1
Overleveringen spreken van een overgebleven deel van een klooster. Anderen zien verband met Jacoba van Beieren. Er wordt ook wel gesproken ven een stadhuis;1
"Rechtsboven staat: ""Behoort bij den brief van den Heer R.E.J. Roeterink Harlingen 31 December 1866.""";1
Voormalige Ziekenzaal;2
