table_catalog;table_schema;table_name;column_name;ordinal_position;column_default;is_nullable;data_type;character_maximum_length;character_octet_length;numeric_precision;numeric_precision_radix;numeric_scale;datetime_precision;interval_type;interval_precision;character_set_catalog;character_set_schema;character_set_name;collation_catalog;collation_schema;collation_name;domain_catalog;domain_schema;domain_name;udt_catalog;udt_schema;udt_name;scope_catalog;scope_schema;scope_name;maximum_cardinality;dtd_identifier;is_self_referencing;is_identity;identity_generation;identity_start;identity_increment;identity_maximum;identity_minimum;identity_cycle;is_generated;generation_expression;is_updatable
gdm-bron-db;archis_meldingen;waterbodem;id;1;None;NO;bigint;None;None;64;2;0;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;int8;None;None;None;None;1;NO;YES;BY DEFAULT;1;1;9223372036854775807;1;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;melding_id;2;None;NO;bigint;None;None;64;2;0;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;int8;None;None;None;None;2;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;onderdeel_rijksmonument;3;None;NO;smallint;None;None;16;2;0;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;int2;None;None;None;None;3;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;materiaal;4;None;NO;character varying;255;1020;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;varchar;None;None;None;None;4;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;materiaal_uri;5;None;NO;character varying;255;1020;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;varchar;None;None;None;None;5;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;degradatiestatus;6;None;NO;character varying;255;1020;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;varchar;None;None;None;None;6;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;degradatiestatus_uri;7;None;NO;character varying;255;1020;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;varchar;None;None;None;None;7;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;dateringsmethode;8;None;NO;character varying;255;1020;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;varchar;None;None;None;None;8;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;dateringsmethode_uri;9;None;NO;character varying;255;1020;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;varchar;None;None;None;None;9;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;waterdiepte_bekend;10;None;NO;boolean;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;bool;None;None;None;None;10;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;waterdiepte;11;None;YES;real;None;None;24;2;None;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;float4;None;None;None;None;11;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;getijdenniveau;12;None;YES;smallint;None;None;16;2;0;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;int2;None;None;None;None;12;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;afgedekt;13;None;NO;boolean;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;bool;None;None;None;None;13;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;stroming;14;None;NO;character varying;255;1020;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;varchar;None;None;None;None;14;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;stroming_uri;15;None;NO;character varying;255;1020;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;varchar;None;None;None;None;15;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;zoutgehalte;16;None;NO;character varying;255;1020;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;varchar;None;None;None;None;16;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;zoutgehalte_uri;17;None;NO;character varying;255;1020;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;varchar;None;None;None;None;17;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;object_type;18;None;YES;character varying;255;1020;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;varchar;None;None;None;None;18;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;object_type_uri;19;None;YES;character varying;255;1020;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;varchar;None;None;None;None;19;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;naam;20;None;YES;character varying;255;1020;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;varchar;None;None;None;None;20;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
gdm-bron-db;archis_meldingen;waterbodem;bouwjaar;21;None;YES;integer;None;None;32;2;0;None;None;None;None;None;None;None;None;None;None;None;None;gdm-bron-db;pg_catalog;int4;None;None;None;None;21;NO;NO;None;None;None;None;None;NO;NEVER;None;YES
