;1810
 34.1 I;1
 versie 3;1
"""SHBO-complex, 3311";1
(?)317 (deel weggevallen);1
(?)380 (deel weggevallen);1
00007;3
00026;1
00084;1
00175;1
002;1
00206;1
00209;1
00238;1
00277;2
00699;1
00754;5
008 / A / 02;1
008/A/01;2
"008/A/03; kleur";1
00814;1
00832;2
00836;1
00886;1
00892 a;1
009 / A / 14;1
009 / A / 15;1
00904;4
00943;1
01010;8
01023;6
01027 a;1
01060;1
01072 e;1
01110 kk;3
01111;1
01113;2
01123;1
01124;1
01131;3
01134 b;2
01135;1
01136;1
01137;3
01138;1
01141;3
01144;1
01157;1
01204;1
01206 a;3
01491;1
01492;1
01493;1
01494;1
01495;1
015 / A / 11A;1
015 / A / 14;1
015 / A / 15;1
015 / A / 15A;1
01500;3
017/A/10;1
017/A/14;1
018 / A / (09);1
01821;1
01873;3
019 / A / ...;1
019 / A / 59;1
019/A/52;1
01902;1
01937;1
01951;3
01952;2
0201;1
023 / A / 08;1
0254;1
0255;1
0256;1
02622;1
02635;2
02688;2
02691;3
02797 b;1
029 / A / 55;1
031 / A / 01;1
03127;5
03137 a;1
03221;1
03228;2
03247;5
03306;1
03540;1
039/A/04.3;1
03908 b;1
03926;1
03933;1
03935;1
0407;1
04202 a;1
04422;3
04899;1
050 / A / (07);1
050 / A / 07A;1
050 / A / 08A;1
050 / A / 09;1
050 / A / 09A;1
050/A/01;1
050/A/02;1
050/A/05;1
050/A/07;1
062 / A / 08.1;1
062 / A / 12;1
062 / A / 13;1
062 / A / 14;1
063 / A / ...;1
063 / A / 10;1
06469 j;1
06469 k;1
06681 f;1
068/A/07;1
06907 f;1
06907 g;1
08377;4
0848;1
0849;1
0852;1
086 / A / 13 (4);1
087 - A - 05;1
0870;1
0872;1
093 / A / 03.2;1
093 / A / 05;1
093 / A / 07;1
093/A/14;1
098 / A / 07.2 (1);1
098 / A / 08.C2;1
098 / A / 08.C3;1
098 / A / 08.C5;1
098 / A / 08.a;1
098 / A / 08.b1(1);1
098 / A / 08.b1(2);1
098 / A / 11.3;1
1;123
1 en 2;1
1.1;1
1.2;1
1.3;1
1.4;1
1.5;1
1.6;1
1.7;1
10;38
10, 13, 16A-D;1
10.1;1
10.2;1
10.3;1
100;5
100 / A / 19.1;1
100 / A / 19.2;1
100 / A / 19.3;1
100 / A / 19.4;1
100 / A / 19.5;1
100.1;1
100.2;1
100/A;1
1000;2
10004;1
10005;1
10006;1
10007;1
10008;1
1001;2
10010;1
1002;2
10028;1
10029;1
1003;2
10030;1
10031;1
10032;1
10033;1
10034;1
10035;1
10036;1
10038;1
10039;1
1004;1
10040;1
10041;1
10042;1
10043;1
10045;1
1005;1
10053;1
1006;1
10067;1
10069;1
1007;1
10071;1
10072;1
10073;1
10074;1
10075;2
1008;1
10086;2
10087;1
1009;2
101;5
1010;1
10105;1
10107;1
10108;1
1011;1
1012;1
10122;1
10123;1
10124;1
1013;1
1014;1
10146;1
10147;1
10148;1
10149;1
1015;1
10150;1
10151;1
10152;1
1016;1
10163;1
10165;1
10166;1
10167;1
1017;1
10172;1
10173;1
10174;1
1018;1
10180;1
10182;1
1019;1
10198;1
10199;1
102;6
102.1.A;1
102.1.B;1
102.2.A;1
102.2.B;1
102.3.A;1
102.3.B;2
102.4.A;1
102.4.B;1
1020;1
10200;1
10201;1
10202;1
1021;1
10211;1
10212;1
10213;1
10214;1
10215;1
1022;1
1023;1
1024;1
10242;1
10243;1
10244;1
10245;6
10246;1
10247;1
10248;1
10249;1
1025;1
1026;1
1027;1
10276;1
10277;1
10278;1
10279;1
1028;1
10280;1
10281;1
10282;1
10282 (?);1
10283;1
1029;1
10293;1
10295;1
10296;1
103;3
103.1.A;1
103.1.B;1
103.2.A;1
103.2.B;1
103.3.A;1
103.4.A;1
103.4.B;1
1030;1
10305;1
10306;1
1031;1
1032;1
1033;1
10336;1
1034;1
1035;1
1036;1
1037;1
1038;1
10388;1
10389;1
1039;1
10391 / A 1154;1
10393;1
10395;1
10396;1
10397;2
104;4
104.1.A;1
104.1.B;1
104.2.A;1
104.2.B;1
104.3.A;1
104.3.B;1
104.4.A;1
104.4.B;1
104.5;1
104.6;1
104/A/12;1
1040;1
10400;1
10401;1
10402;1
10403;1
10406;1
10408;1
1041;1
10410;1
10411;1
10412;1
10413;1
10414;1
10415;1
10416;1
10417;1
10418;1
10419;1
1042;1
10420;1
10421;1
10422;1
10423;1
10424;1
10425;1
10427;1
1043;1
10433;1
1044;1
10443;1
10444;1
10445;1
10446;1
10447;1
10448;1
10449;1
1045;1
10450;1
10451;1
10452;1
10453;1
1046;1
1047;1
1048;1
10480;1
10481;1
10482;1
10483;1
10484;1
10485;1
10486;1
10487;1
10488;1
10489;1
1049;1
10490;1
104900;4
10491;1
10492;2
10493;1
10494;1
10495;1
10496;1
105;5
105.1.A;1
105.1.B;1
105.2;1
105/A/08-a;1
105/A/08-b;1
1050;1
1051;1
10512;1
10513;1
10514;1
10517;1
10518;1
10519;1
1052;1
10520;1
10527;1
1053;1
10530;1
10535;1
10537;1
1054;1
10544;1
10545;1
10546;1
1055;1
1056;1
1057;1
10578;1
10579;1
1058;1
10580;1
10584;1
10585;1
1059;1
10595;1
106;3
1060;1
1061;1
1062;1
1063;1
1064;1
1065;1
106507;1
1066;1
1067;1
1068;1
10683;1
10684;1
10685;1
10686;1
10688;1
10689;1
1069;1
10690;1
10691;1
10692;1
10693;1
10694;1
107;6
107.1.A;1
107.1.B;1
107.2.A;1
107.2.B;1
107.3.A;1
107.3.B;1
107.4.A;1
107.4.B;1
1070;1
1071;1
1072;1
1073;1
1074;1
10741;1
1075;1
10752;1
10754;1
10755;1
10757;1
1076;1
1077;1
1078;1
1079;1
10798;1
108;4
108.1.A;1
108.1.B;1
108.2;1
108.3;1
108.4.A;1
108.4.B;1
1080;1
10802;1
1081;1
10815;1
10817;1
10818;1
1082;1
10823;1
10824;1
1083;1
10833;1
10834;1
10835;1
10836;1
10837;1
10838;1
1084;1
10841;1
1085;1
10850;1
1086;1
1087;1
1088;1
1089;1
109;4
109.1.A;1
109.1.B;1
109.2.A;1
109.2.B;1
109.3.A;1
109.3.B;1
109.4.A;1
109.4.B;1
1090;1
10908;1
10909;1
1091;1
1092;1
1093;1
1094;1
1095;1
10950;1
10951;1
10952;1
10953;1
10954;1
10956;1
10957;1
10958;1
1096;1
1097;1
10972;1
1098;1
1099;1
11;39
110;5
110.1.A;1
110.1.B;1
110.2.A;1
110.2.B;1
110.3;1
1100;1
1101;2
1102;1
11026;1
11028;1
1103;1
11030;1
11034;1
11035;1
11037;1
11038;1
11039;1
1104;1
11041;1
11042;1
11043;1
11044;1
1105;1
11053;1
1106;1
11064;1
11065;1
1107;1
11072;4
11074;1
11075;1
11076;1
1108;1
11081;1
11082;1
11083;1
11084;1
11086;2
11088;1
1109;1
11097;1
111;4
111.1.A;1
111.1.B;1
111.1.C;1
111.2.A;1
111.2.B;1
111.2.C;1
111.2.D;1
111.3.B;1
111.3.C;1
111.4.A;1
111.4.B;1
111.5.A;1
111.5.B;1
111.5.C;1
111.6.A;1
111.6.B;1
111.7.A;1
111.7.B;1
111.7.C;1
