;9018
België;38
Denemarken;9
Duitsland;160
Duitsland, Oostenrijk;1
Egypte, Griekenland;1
Engeland;17
Engeland, Frankrijk;2
Equador;1
Finland;3
Frankrijk;16
Griekenland;1
Indonesië;2
Italië;17
Nederland;55568
Nederland, Duitsland;2
Noorwegen;8
Oostenrijk;13
Portugal;1
Spanje;10
Tsjechië;2
Verenigde Staten;1
Zweden;12
Zwitserland;5
Zwitserland, Duitsland;1
