kolom_naam;record_aantal;tabel_naam;aantal_veldwaarden_met_null;aantal_lege_veldwaarde;aantal_veldwaarden_met_lege_lijst;totaal_aantal_veldwaarden;aantal_uunieke_veldwaarden;percentage_unieke_veldwaarden;kolom_is_leeg;veldwaarde_is_uuid;veldwaarde_is_url;veldwaarde_is_email;veldwaarde_is_int;veldwaarde_is_float;veldwaarde_is_bool;veldwaarde_is_dict;veldwaarde_bevat_html;veldwaarde_is_date;veldwaarde_is_str;aantal_decimalen;grootste_int_waarde;langste_str_waarde;primaire_sleutel;vreemde_sleutel;gerelateerde_tabel_naam;gerelateerde_kolom_naam
Zoonr;4598;TblZoo_publicatie;0;0;0;4598;2429;0.53;False;0;0;0;4598;0;0;0;0;0;0;0;4;0;true;false;;
Volgnr;4598;TblZoo_publicatie;0;0;0;4598;23;0.01;False;0;0;0;4598;0;0;0;0;0;0;0;2;0;false;false;;
Auteursnaam;4598;TblZoo_publicatie;0;0;0;4598;627;0.14;False;0;0;0;0;0;0;0;0;0;4598;0;0;135;false;false;;
Jaar;4598;TblZoo_publicatie;0;0;0;4598;58;0.01;False;0;0;0;4598;0;0;0;0;0;0;0;5;0;false;false;;
Artikel_titel;4598;TblZoo_publicatie;0;0;0;3927;1387;0.35;False;0;0;0;0;0;0;0;0;0;3927;0;0;255;false;false;;
Boektitel;4598;TblZoo_publicatie;0;0;0;2621;878;0.33;False;0;0;0;0;0;0;0;0;0;2621;0;0;255;false;false;;
Periodiek;4598;TblZoo_publicatie;0;0;0;4498;183;0.04;False;0;0;0;4498;0;0;0;0;0;0;0;3;4;false;false;;
Deel;4598;TblZoo_publicatie;0;0;0;3278;807;0.25;False;0;0;0;2021;28;0;0;0;297;932;4;8;50;false;false;;
