;5260
12345;1
332530;1
408801;1
421506;1
454178;2
454969;1
455168;1
464799;2
46740;1
46974;1
473255;2
480167;2
504680;11
506962;1
506979;1
507015;2
507930;2
508047;1
508146;1
508235;1
509162;2
510038;1
510850;1
511180;1
511218;7
511407;1
511555;1
511805;1
511895;1
512293;1
513519;1
514024;2
514318;2
515001;2
515047;1
515227;1
515702;2
515956;1
515962;1
515992;1
518103;1
519508;1
519561;2
519610;3
520083;2
520121;6
520196;4
520409;1
520607;4
521032;3
521147;2
521398;2
521438;1
522217;2
522535;1
522862;1
526299;1
526313;1
526355;6
526627;2
526774;1
526788;2
527016;1
527891;2
528473;1
528736;1
528855;1
529544;1
530027;1
530420;8
530549;1
531285;2
