;2231
""" Gevel van het Noorderzijpand van de Domskerk te Utrecht / Aug 1835"" (verso)";1
""" Poortje in de St Jans / kerk te 's Hertogenbosch / Aug 1838"" (verso)";1
""" St Pieterskerk te Utrecht"" (verso)";1
"""'s Gravenhage /  Poort van het Binnenhof /  bij het Mauritshuis"" (verso)";1
"""'s Heeren Abts / Kerke / 1792.""";1
"""'s Heeren Hendriks Kinderen / Poort te Goes 1792""";1
"""'s Hertogenbosch / Aug 1838"" (verso)";1
"""'s Hertogenbosch Aug. 1838"" (verso)";1
"""'s Hertogenbosch""";1
"""'s-Hertogenbosch, huis 'de Moriaen"" (verso)";1
"""'t Dorp Eemnes binen s' Dijks. den 16 August.: 1744.""";1
"""(...) achter het Stadhuis te Delft / (...) van vooren de Hal te zien / Aug 1835"" (verso)";1
"""1ste Balk grond""";1
"""2 Etage""";1
"""2de Balk grond""";1
"""3de Balk grond onder de Kap""";1
"""A: De platte gront tekening van de kerck soo de selve oordeele op zijn beste minnaesie sal dienen gerepareert te werde.""";1
"""AB en CD. Doorsnijdinge, Profiel en Platte:grond, van de Formeelen, dienende tot het op:bouwen van de Wulffens van een Kruit Magazijn.""";1
"""Aan de Haven te 's Hertogenbosch / Aug 1838"" (verso)";1
"""Aan de wal bij de Waterslootsche Poort / te Delft / Aug 1835"" (verso)";1
"""Achter Camer""";1
"""Achter de Groote Kerk te 's Hertogenbosch / Aug 1838 "" (verso)";1
"""Afbeelding van een huis te Dordrecht / Aug 1835"" (verso)";1
"""Amsterdam  het vosje"" (verso)";1
"""Amsterdam Kloveniersburgwal"" (verso)";1
"""Amsterdam leerkoopersgild"" (verso)";1
"""Amsterdamsche Poort te Haarlem / 2 Junij 1834"" (verso)";1
"""Baarland / Zuidbeve land / 1792.""";1
"""Baarlande / Zuidbeve land / 1792.""";1
"""Baldakijn aan een der / kolommen in den / Domkerk te / Utrecht"" (verso)";1
"""Bennebroek nabij Haarlem"" (verso)";1
"""Beverwijk van de landzijde / 21 Mei 1834"" (verso)";1
"""Biezelingen / Zuid beve landt / 1792.""";1
"""Biezelingen / Zuid bevelandt / 1792.""";1
"""Bij de Groote Kerk te 's Hertogenbosch / Aug 1838"" (verso)";1
"""Binnendeur van het Zuiderzijpand der Domskerk te Utrecht / Junij 1836"" (verso)";1
"""Binnenplaats van de Kazerne der Marechaussée /  te 's Hertogenbosch / Augustus 1838"" (verso)";1
"""Boomstudie Watervliet / 13 Junij 1834"" (verso)";1
"""Boomstudie op de Buitenplaats / Watervliet / 6 Junij 1834"" (verso)";1
"""Boomstudie op de buitenplaats / Beekestein / 5 Junij 1834"" (verso)";1
"""Boomstudie op de buitenplaats / Watervliet / 27 mei 1834"" (verso)";1
"""Boomstudie op de buitenplaats / Watervliet / 4 Junij 1834"" (verso)";1
"""Borsele / Zuidbeve land / 1792.""";1
"""Brederode 3 Junij 1834"" (verso)";1
"""Brederode 3 junij 1834"" (verso)";1
"""Brederode 31 Mei 1834"" (verso)";1
"""Brederode 7 Junij 1834"" (verso)";1
"""Brederode 9 mei 1834"" (verso)";1
"""Brederode""";1
"""Brokken behoorende tot de deur der Sacristy (Utrecht) / Junij 1836"" (verso)";1
"""Buiten Kamppoort te Amersfoordt / Sept 1836"" (verso)";1
"""De Buitenplaats / Middeloo (Velsen N.H.)""";1
"""De Buitenplaats Middeloo (Velsen,  N.H.) / 31 Mei 1834"" (verso)";1
"""De Buitenplaats Wijkeroog / 31 Mei 1834"" (verso)";1
"""De Kerk en Stad huijs te Woerden. den 13 Sept: 1749""";1
"""De Kerk te Borsele / Zuidbeveland / 1792""";1
"""De Kerk te Kastricum / 18 mei 1834"" (verso)";1
"""De Markt, tot Zutphen. den 27 J'ulij. 1744.""";1
"""De Mastpoort, en Vissmarkt te Z'utphen. den 30. J'ulij. 1744.""";1
"""De Oude Kerk te Delft te zien van de Voorstraat / Aug 1835"" (verso)";1
"""De Paulus Poort en de Ingang van het / (hof) Provinciaal te Utrecht  te zien uit / (de) korte Nieuwstraat / Junij 1836"" (verso)";1
"""De Stad Amersfoord, langs den Eem te Sien. den: 21. Septemb: 1749.""";1
"""De beijde Eemnesse te sien op den Dijk, ten einde / der, Drakenburgsche Laan. den: 16. August.: 1744.""";1
"""De gesloopte Visscherspoort te Zutphen, teekening van den hr R.E.J. Roeterink te Harlingen""";2
"""De kerck en tooren aen te sien tegens de weest zijde""";1
"""De stad Kleef/ van het land en Spui te zien / Aug 1834"" (verso)";1
"""De tooren van de Nieuwe Kerk te Delft / Aug 1835"" (verso)";1
"""De toren van oud Westerveld / 13 Mei 1834"" (verso)";1
"""De zogenaamde Duc d'Alba's poort te Zutphen"" (op het opzetkarton)";1
"""Decor Fresque Italienne""";1
"""Derde verdieping off zolders der Nieuw te maakene Provoost""";1
"""Deur van de gewezen Sacristy der Domskerk / te Utrecht / Junij 1836"" (verso)";1
"""Dom  Utrecht"" (verso)";1
"""Dom Utrecht"" (recto)";1
"""Dom te Utrecht"" (verso)";2
"""Domkerk Utrecht / (kloostergang)"" (verso)";1
"""Domkerk Utrecht ?"" (verso)";1
"""Domkerk te Utrecht / Zuider Zijpand"" (verso)";1
"""Domkerk te Utrecht / Zuidwesthoek / genomen van het Domkerkhof"" (verso)";2
"""Domtoren te Utrecht Oostzijde"" (verso)";1
"""Doorsnede Stand-Teekening van het Voorste of Groote Gebouw van een Nieuwe Geprojecteerde Provoost te S'Bosch 1788.""";1
"""Doorsneede van de Krijgsraads Kaamer en Verhoor Vertrek Volgens de op het Plan gestippelde Linie FE.""";1
"""Doorsneeden Stand-Teekening van het Agter Gebouw van een Nieuwe Geprojecteerde Provoost te S'Bosch 1788.""";1
"""Dorp Bosikum""";1
"""Dorp Houten""";1
"""Drieweegen / Zuid bevelandt / 1792""";1
"""Driewegen / Zuid beveland / 1792""";1
"""Driewegen in / Zuidbeveland / 1792.""";1
"""Fantasie geïnspireerd door Sluis"" (recto)";1
"""Gedeelte der Domskerk te Utrecht / Aug 1835"" (verso)";2
"""Gedeelte eener gaanderij van de academie / te Utrecht / Aug 1835"" (verso)";1
"""Gedeelte van de Groote Kerk te Breda / Julij 1838"" (verso)";1
"""Gedeelte van de Nieuwe Kerk / te Amsterdam / October 1833"" (verso)";1
"""Gedeelte van de St Jans kerk te / Utrecht Junij 1836"" (verso)";1
"""Gedeelte van de St Janskerk te Utrecht / Junij 1836"" (verso)";1
"""Gedeelte van de gaanderij der Akademie / te Utrecht"" (verso)";1
"""Gedeelte van het Koor der Domskerk te Utrecht / te zien van de plaats der Academie / Aug 1835"" (verso)";1
"""Gemeenelandshuis te Delft / Aug 1835"" (verso)";1
"""Gesicht in het dorp Velzen / 5 Junij 1834"" (verso)";1
"""Gevel op de voorstraat te Utrecht / Aug 1835"" (verso)";1
"""Gevel van het Zuider Zijpand van de Domskerk te Utrecht / Aug 1835"" (verso)";1
"""Gezicht op de Groote Markt / te Haarlem / 26 Mei 1834"" (verso)";1
"""Gezicht op de Markt te Gorinchem / Junij 1836"" (verso)";1
"""Gezicht op de buitenplaats Watervliet / 24 Mei 1834"" (verso)";1
"""Gezicht op het Zuider Sparen te Haarlem / 2 Junij 1834"" (verso)";1
"""Gezigt in de Groote Kerk te Haarlem / Junij 1834 "" (verso)";1
"""Gezigt langs de Markt / te Goes 1792.""";1
"""Gezigt na de Groote Kerk / Stad Goes 1792.""";1
"""Gezigt na de Haven-poort / te Goes.""";1
"""Gezigt op Arnhem en den Rhijn / van beneden af / 20 Aug 1834"" (verso)";1
"""Gezigt op Arnhem en den Rhijn / van boven af / 20 Aug 1834"" (verso)";1
"""Gezigt op de Nieuwe Luthersche Kerk / te zien van den Westerdokdijk te Amsterdam / Junij 1835"" (verso)";1
"""Gezigt op de Oude Gracht van de St Maertensbrug /  naar de Hamburger brug Junij 1836"" (verso)";1
"""Gezigt van het gebouw / der Stads Koornmolen / te Goes. 1792.""";1
"""Graftombe van Karel van Egmond Hertog van Gelderland / 1467-1538 / In de Groote Kerk te Arnhem / A. Oltmans del. Aug 1844"" (verso)";1
