-1.0;1
0.0;11
0.02;2
0.03;1
0.05;2
0.06;2
0.08;1
0.09;1
0.1;853
0.14;1
0.15;1
0.2;893
0.23;1
0.25;2
0.3;332
0.31;1
0.35;1
0.4;148
0.5;578
0.55;2
0.6;119
0.7;190
0.75;8
0.8;126
0.9;89
0.92;1
1.0;27086
1.1;48
1.1111;22
1.2;67
1.3;61
1.4;63
1.5;113
1.6;32
1.6667;6
1.7;51
1.7333;4
1.8;33
1.9;27
2.0;11373
2.1;30
2.1111;1
2.2;30
2.2222;6
2.3;27
2.4;18
2.4833;1
2.5;45
2.55;1
2.6;17
2.6667;2
2.7;16
2.7333;1
2.75;1
2.8;22
2.9;25
3.0;5823
3.1;20
3.1111;1
3.17;1
3.2;14
3.3;15
3.3333;2
3.4;13
3.44;1
3.4667;3
3.5;12
3.6;20
3.6667;1
3.7;12
3.75;13
3.8;9
3.8889;13
3.9;8
3.9833;1
4.0;4926
4.1;10
4.2;7
4.2167;1
4.3;20
4.4;11
4.4444;1
4.5;34
4.6;13
4.7;9
4.75;1
4.8;9
4.8611;2
4.9;4
5.0;4326
5.1;9
5.2;11
5.25;2
5.3;9
5.3333;1
5.4;2
5.49;1
5.5;12
5.6;3
5.6667;1
5.67;1
5.7;6
5.8;3
5.87;1
5.9;2
5.9722;2
6.0;2664
6.1;5
6.2;9
6.3;6
6.4;13
6.5;13
6.6;4
6.6667;2
6.7;7
6.8;3
6.9;1
7.0;1894
7.1;14
7.2;1
7.3;6
7.4;4
7.4667;2
7.5;18
7.6;10
7.7;5
7.7778;3
7.8;9
7.9;8
8.0;2584
8.1;4
8.1944;1
8.2;4
8.3;9
8.4;3
8.5;6
8.6;4
8.6111;2
8.6667;1
8.7;2
8.8;3
8.9;4
9.0;1487
9.1;3
9.2;4
9.5;8
9.6;3
9.7;3
9.8;5
10.0;2093
10.1;8
10.2;3
10.3;1
10.4;3
10.5;10
10.5556;1
10.6;4
10.7;5
10.8;3
10.9;1
11.0;1028
11.1;1
11.1111;1
11.2;4
11.25;2
11.3;2
11.4;4
11.5;2
11.6;1
11.6667;4
11.7;1
11.8;3
11.9;4
12.0;1295
12.1;3
12.2;2
12.3;2
12.4;4
12.5;6
12.6;3
12.6667;1
12.8;3
12.85;1
12.9;3
13.0;819
13.1;1
13.2;3
13.2222;1
13.3;3
13.45;1
13.5;4
13.7;1
13.8889;1
13.9;1
14.0;865
14.1;1
14.2;2
14.3;6
14.4;1
14.5;1
14.6;3
14.7;9
14.8;1
14.9;1
15.0;882
15.1;1
15.2;1
15.3;2
15.4;2
15.5;4
15.5556;2
15.6;2
15.7;3
15.8;1
15.9;3
16.0;1042
16.3;2
16.4;1
16.5;7
16.6;3
16.6667;18
16.7;1
16.8;3
16.9;1
17.0;581
17.1;4
17.1333;5
17.2;2
17.2222;1
17.3333;1
17.4;2
17.5;27
17.6;2
17.7;2
17.9;2
18.0;694
18.1;2
18.2;4
18.3;5
18.3333;1
18.4;1
18.5;1
18.6;2
18.7;3
18.75;1
18.8;1
19.0;455
19.1;2
19.2;6
19.4;2
19.4444;2
19.5;1
19.6;1
19.8;2
19.9;1
20.0;1765
20.1;2
20.2;1
20.4;2
20.5;4
20.6;2
20.6667;1
20.7;1
20.8;3
20.9;1
21.0;444
21.1;1
21.2;1
21.3;2
21.4;2
21.5;2
21.6667;2
21.8;3
22.0;447
22.2;2
22.4;2
22.5;2
22.7;1
22.8;1
22.9;1
23.0;315
23.2;2
23.4;3
23.5;2
24.0;530
24.3;2
24.4;1
24.5;1
24.5455;1
24.8833;1
25.0;494
25.1;3
25.2;1
25.7;3
25.8;2
26.0;355
26.1;2
26.6;2
26.6667;1
26.9;3
27.0;284
27.1;2
27.1333;3
27.4;1
27.5;4
27.7;2
27.8;2
27.9;1
28.0;398
28.2;2
28.56;1
28.6;1
28.7;2
28.84;1
28.9;1
29.0;253
29.1;2
29.2;1
29.4;2
29.5;2
29.6;2
29.9;2
30.0;438
30.3;2
30.4;1
30.4667;1
30.5;1
30.8;1
31.0;215
31.2;1
31.75;1
31.8;2
31.9;1
32.0;492
32.1;4
32.5;1
32.6;1
32.75;1
32.8;1
32.9;3
33.0;269
33.3;2
33.3333;11
33.4;1
33.7;3
33.8;2
34.0;222
34.2667;4
34.6;1
34.8;1
35.0;217
35.5;1
35.7;1
35.9;1
36.0;256
36.1;1
36.2;2
36.3;2
36.5;2
36.6;1
36.6667;1
37.0;157
37.1333;1
37.1667;1
37.5;8
37.8;2
38.0;229
38.1111;1
38.4;1
38.5;1
39.0;151
39.7;1
40.0;350
40.4;1
40.6;1
41.0;153
41.2;1
41.25;1
41.5;2
41.55;1
41.6;1
42.0;169
42.3;1
43.0;141
43.3;1
43.5;1
43.9;1
44.0;189
44.1;2
44.2667;1
44.4;3
44.5455;1
44.7;1
45.0;178
45.5;1
46.0;142
46.1;1
47.0;116
47.4;1
47.5;1
47.7;1
48.0;214
48.75;1
48.7778;1
48.8;1
49.0;92
49.1111;1
49.3;1
50.0;526
50.8;1
51.0;102
51.7;1
51.9;1
52.0;128
53.0;123
53.1;2
53.3333;1
53.8;1
53.9;1
54.0;107
54.3;1
54.5;3
54.7;1
54.9;2
55.0;109
55.2;1
55.5;1
56.0;147
56.1;1
56.2;1
56.8;1
57.0;91
57.1333;1
57.2;1
58.0;96
58.7;1
59.0;77
59.4;1
59.5;2
59.7;1
59.9;1
60.0;201
60.3;1
60.5;1
60.7;1
61.0;89
61.2;1
61.4;2
62.0;86
62.4;1
62.8;2
63.0;117
63.1;1
63.8;1
64.0;204
64.5;1
64.6;1
64.8;1
65.0;111
65.3;1
66.0;97
66.2;1
66.6667;10
66.9;1
67.0;74
67.1;1
67.1333;2
67.3;1
68.0;84
68.2;2
68.5333;1
68.7;1
68.9;1
69.0;60
69.5;1
69.6;1
69.8;1
69.9;1
70.0;128
70.2;1
70.5;1
71.0;50
71.1111;1
71.4;2
71.6;2
72.0;96
72.9;1
73.0;74
73.8;1
74.0;75
74.3;1
74.75;1
74.9;1
75.0;97
75.1;1
75.4;1
76.0;51
76.2;1
77.0;56
77.1;1
77.5556;1
77.7;1
78.0;66
78.3;1
78.7;1
79.0;52
79.2;1
79.5;1
80.0;152
80.2;1
81.0;56
81.6;1
82.0;65
82.5;1
83.0;50
83.1;1
83.3333;9
83.4;1
84.0;68
84.7;2
85.0;61
86.0;54
86.8;1
86.9;1
87.0;45
87.2;1
87.4;1
87.4333;1
88.0;78
88.1;1
89.0;42
89.4444;1
89.6;1
90.0;93
90.9;1
91.0;46
92.0;58
93.0;50
93.2667;1
94.0;38
94.4;1
95.0;42
96.0;102
96.36;1
97.0;36
97.2;1
98.0;42
99.0;50
100.0;399
101.0;55
101.3;1
102.0;36
103.0;41
104.0;62
104.5;1
104.6;1
105.0;36
106.0;35
107.0;30
108.0;57
108.6;2
109.0;25
109.1;2
109.2;2
109.3;1
110.0;56
111.0;30
111.9;1
112.0;63
112.3;1
113.0;30
114.0;31
114.1;1
114.8;1
115.0;40
115.2;2
116.0;35
116.9;1
117.0;18
118.0;27
119.0;30
119.75;1
120.0;91
121.0;21
122.0;33
122.2222;1
123.0;26
123.6;1
124.0;23
124.1;1
124.7;1
125.0;28
125.2;1
126.0;34
126.7;1
126.9;1
127.0;25
127.7778;1
128.0;86
129.0;17
130.0;50
131.0;30
132.0;38
132.5;1
132.6667;1
133.0;28
134.0;26
134.5;1
135.0;24
136.0;27
136.5;1
137.0;33
137.1;1
137.3;1
138.0;24
139.0;16
139.8;1
140.0;49
140.3;1
141.0;12
142.0;20
143.0;16
143.9667;1
144.0;49
144.2;1
145.0;36
146.0;16
147.0;30
147.5;1
148.0;27
148.2;1
149.0;12
149.1;1
150.0;50
151.0;14
152.0;24
153.0;22
154.0;22
154.1;1
155.0;27
156.0;24
156.75;1
157.0;18
158.0;23
158.3;1
159.0;18
160.0;59
161.0;14
162.0;23
163.0;18
164.0;24
164.6;1
165.0;26
166.0;27
166.1111;1
167.0;20
168.0;38
169.0;18
170.0;21
170.1;1
171.0;11
172.0;15
172.3;2
172.5;1
173.0;16
174.0;12
175.0;27
176.0;27
177.0;10
177.2222;1
178.0;13
178.5;1
179.0;13
180.0;44
181.0;14
181.8;1
182.0;14
183.0;14
183.4;1
184.0;25
185.0;17
186.0;17
187.0;13
188.0;16
189.0;12
189.6;1
190.0;33
191.0;9
192.0;36
193.0;10
194.0;7
195.0;23
196.0;24
197.0;14
197.1;1
198.0;18
199.0;9
200.0;425
201.0;9
202.0;9
203.0;10
204.0;23
205.0;16
206.0;17
206.4;1
207.0;10
208.0;20
209.0;10
210.0;25
211.0;14
212.0;16
213.0;11
213.8889;1
214.0;12
215.0;11
216.0;20
