;250115
http://creativecommons.org/licenses/by-sa/3.0/;479196
https://creativecommons.org/licenses/by-sa/4.0/;58311
https://creativecommons.org/publicdomain/mark/1.0/  (werk is vervallen tot Publiek Domein);1470
