;59689
Flevoland;3256
Friesland;217
Gelderland;22
Noord Brabant;1
Noord-Brabant;33
Noord-Holland;850
Noord-holland;357
Onbekend;1
Overijssel;5
Utrecht;39
Zeeland;10
Zuid-Holland;86
flevoland;32
n.v.t.;8
